"DISTRICT","ROUTE","COUNTY","Postmile Prefix","POSTMILE","DESCRIPTION","BACK PEAK HR","BACK PEAK MONTH","BACK AADT","AHEAD PEAK HR","AHEAD PEAK MONTH","AHEAD AADT",
10,104,"AMA","R",5.96,"IONE, JCT. RTE. 124 SOUTH,   CHURCH STREET                                                                    ",830,9200,8000,530,5800,5100,
10,104,"AMA","R",6.33,"FOOTHILL BOULEVARD                                                                                            ",530,5700,5100,380,4000,3650,
10,104,"AMA","R",8.2,"WEST JCT. RTE. 88                                                                                             ",430,4500,4150,"      ","       ","       ",
10,104,"AMA"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
10,104,"AMA","R",8.2,"EAST JCT. RTE. 88 (MILEPOST EQUATION) -                                                                       ","      ","       ","       ",430,4900,4600,
10,104,"AMA"," ",10.07,"SUTTER CREEK,   JCT. RTE. 49                                                                                  ",430,4800,4450,"      ","       ","       ",
7,105," LA"," ","       ","LOS ANGELES COUNTY                                                                                            ","      ","       ","       ","      ","       ","       ",
7,105," LA","R",0,"LOS ANGELES, BEGIN FREEWAY A  LOS ANGELES INTERNATIONAL AIRPORT                                               ","      ","       ","       ",3800,44000,42000,
7,105," LA","R",0.5,"LOS ANGELES, JCT. RTE. 1;   SEPULVEDA BOULEVARD INTERCHANGE                                                   ",3800,44000,42000,6700,78000,74000,
7,105," LA","R",1.24,"LOS ANGELES, DOUGLAS   STREET INTERCHANGE                                                                     ",6700,78000,74000,9600,116000,110000,
7,105," LA","R",2.11,"LENNOX, JCT. RTE. 405;   SAN DIEGO FREEWAY                                                                    ",9600,116000,110000,14300,177000,168000,
7,105," LA","R",3.05,"LENNOX, HAWTHORNE   BOULEVARD INTERCHANGE                                                                     ",14300,177000,168000,15900,205000,194000,
7,105," LA","R",4.7,"INGLEWOOD, CRENSHAW   BOULEVARD INTERCHANGE                                                                   ",15900,205000,194000,17000,226000,215000,
7,105," LA","R",6.77,"LOS ANGELES, VERMONT   AVENUE INTERCHANGE                                                                     ",17000,226000,215000,15600,210000,199000,
7,105," LA","R",7.39,"LOS ANGELES, JCT. RTE. 110;   HARBOR FREEWAY                                                                  ",15600,210000,199000,15900,217000,206000,
7,105," LA","R",8.9,"LOS ANGELES, CENTRAL   AVENUE INTERCHANGE                                                                     ",15900,217000,206000,15600,217000,206000,
7,105," LA","R",9.77,"WILLOWBROOK, WILMINGTON   AVENUE INTERCHANGE                                                                  ",15600,217000,206000,15100,213000,203000,
7,105," LA","R",11.51,"LYNWOOD, LONG BEACH   BOULEVARD INTERCHANGE                                                                   ",15100,213000,203000,14500,208000,200000,
7,105," LA","R",13.47,"LYNWOOD, JCT. RTE. 710;   LONG BEACH FREEWAY                                                                  ",14500,208000,200000,12000,169000,161000,
7,105," LA","R",14.65,"SOUTH GATE, PARAMOUNT   BOULEVARD INTERCHANGE                                                                 ",12000,169000,161000,13400,187000,177000,
7,105," LA","R",15.76,"DOWNEY, JCT. RTE. 19;   LAKEWOOD BOULEVARD                                                                    ",13400,187000,177000,12800,176000,165000,
7,105," LA","R",16.64,"DOWNEY, BELLFLOWER   BOULEVARD INTERCHANGE                                                                    ",12800,176000,165000,12600,172000,162000,
7,105," LA","R",17.82,"NORWALK, JCT. RTE. 605;   SAN GABRIEL RIVER FREEWAY                                                           ",12600,172000,162000,6300,86000,80000,
7,105," LA","R",18.14,"NORWALK, STUDEBAKER ROAD;   END FREEWAY                                                                       ",6300,86000,80000,"      ","       ","       ",
7,107," LA"," ","       ","LOS ANGELES COUNTY                                                                                            ","      ","       ","       ","      ","       ","       ",
7,107," LA"," ",0,"TORRANCE, JCT. RTE. 1,   PACIFIC COAST HIGHWAY                                                                ","      ","       ","       ",3550,46000,42000,
7,107," LA"," ",0.75,"TORRANCE, LOMITA BOULEVARD                                                                                    ",4000,51000,46000,4600,58000,53000,
7,107," LA"," ",1.41,"TORRANCE, SEPULVEDA BOULEVARD                                                                                 ",4700,59000,54000,4400,55000,51000,
7,107," LA"," ",1.83,"TORRANCE, CARSON STREET                                                                                       ",4400,55000,51000,5100,64000,59000,
7,107," LA"," ",2.25,"TORRANCE, TORRANCE BOULEVARD                                                                                  ",5100,64000,59000,5300,65000,61000,
7,107," LA"," ",3.01,"TORRANCE, DEL AMO BOULEVARD                                                                                   ",5300,65000,61000,6100,76000,71000,
7,107," LA"," ",3.67,"TORRANCE, 190TH STREET                                                                                        ",6100,76000,71000,5600,69000,65000,
7,107," LA"," ",4.7,"TORRANCE, JCT. RTE. 91,   ARTESIA BOULEVARD                                                                   ",5600,69000,65000,4500,59000,56000,
7,107," LA"," ",4.8,"REDONDO BEACH, REDONDO   BEACH BOULEVARD                                                                      ",4500,59000,56000,4250,53000,52000,
7,107," LA"," ",5.51,"LAWNDALE, JCT. RTE. 405,   SAN DIEGO FREEWAY                                                                  ",4250,53000,52000,"      ","       ","       ",
10,108,"STA"," ","       ","STANISLAUS COUNTY                                                                                             ","      ","       ","       ","      ","       ","       ",
10,108,"STA","R",22.44,"C O U P L E T . . EASTBOUND . . . ONE WAY TRAVEL                                                              ","      ","       ","       ","      ","       ","       ",
10,108,"STA","R",22.44,"MODESTO, JCT. RTE. 132,   ON K STREET AT 9TH STREET                                                           ","      ","       ","       ",580,5200,4800,
10,108,"STA","R",22.92,"MODESTO, K STREET   AT NEEDHAM AVENUE                                                                         ",580,5200,4800,"      ","       ","       ",
10,108,"STA","R",22.44,"C O U P L E T . . WESTBOUND . . . ONE WAY TRAVE                                                               ","      ","       ","       ","      ","       ","       ",
10,108,"STA","R",22.44,"MODESTO, JCT. RTE. 132,   ON L STREET AT 9TH STREET                                                           ","      ","       ","       ",530,4750,4500,
10,108,"STA","L",22.84,"MODESTO, L STREET   AT NEEDHAM AVENUE                                                                         ",530,4750,4500,"      ","       ","       ",
10,108,"STA","L",22.84,"C O U P L E T . . END . . . . BEGIN TWO WAY TRA                                                               ","      ","       ","       ","      ","       ","       ",
10,108,"STA","L",22.84,"MODESTO, ON NEEDHAM AVENUE   AT L STREET                                                                      ","      ","       ","       ",1800,17000,16200,
10,108,"STA","R",23.01,"MODESTO, NEEDHAM/   MC HENRY AVENUES                                                                          ",1700,16900,16100,2800,29000,28000,
10,108,"STA"," ",24.81,"MODESTO, BRIGGSMORE AVENUE                                                                                    ",3600,39500,38000,3700,40500,39000,
10,108,"STA"," ",26.06,"STANDIFORD/SYLVAN                                                                                             ",3700,40500,39000,3200,35000,33500,
10,108,"STA"," ",27.62,"JCT. RTE. 219 WEST                                                                                            ",1700,18300,17600,1450,15800,15200,
10,108,"STA"," ",29.15,"LADD ROAD/MC HENRY AVENUE                                                                                     ",1300,14000,13500,1150,12500,12100,
10,108,"STA"," ",31.05,"RIVERBANK, OAKDALE ROAD                                                                                       ",1300,14200,13600,1500,16800,16000,
10,108,"STA","R",32.45,"MILEPOST EQUATION  =32.44                                                                                ",,,,,,,
10,108,"STA"," ",32.45,"RIVERBANK, FIRST STREET                                                                                       ",1350,15400,14500,1550,16900,16000,
10,108,"STA"," ",33.38,"CLAUS ROAD                                                                                                    ",1150,12200,11600,1550,16500,15800,
10,108,"STA"," ",36.15,"CRANE ROAD                                                                                                    ",1550,15800,15200,1600,16800,16100,
10,108,"STA"," ",37.31,"OAKDALE, OAK AVENUE                                                                                           ",1850,19600,18800,1800,19200,18400,
10,108,"STA"," ",38.24,"OAKDALE, WEST JCT. RTE. 120                                                                                   ",1900,20400,19500,"      ","       ","       ",
10,108,"STA"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
10,108,"TUO"," ","       ","TUOLUMNE COUNTY                                                                                               ","      ","       ","       ","      ","       ","       ",
10,108,"TUO","L",0,"EAST JCT. RTE. 120,   YOSEMITE JUNCTION                                                                       ","      ","       ","       ",1350,13700,11200,
10,108,"TUO","L",2.81,"SOUTHWEST JCT. RTE. 49,   MONTEZUMA ROAD                                                                      ",1350,13700,11200,"      ","       ","       ",
10,108,"TUO"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
10,108,"TUO","R",0,"NORTHEAST JCT. RTE. 49,   SONORA JUNCTION                                                                     ","      ","       ","       ",1400,16200,14000,
10,108,"TUO","T",2.27,"MONO WAY (ROUTE 108U);   SANGUINETTI OVERHEAD                                                                 ",1350,15600,13600,1600,18100,15800,
10,108,"TUO","T",2.42,"MILEPOST EQUATION   =2.00                                                                                     ",,,,,,,
10,108,"TUO"," ",2.5,"TUOLUMNE CITY ROAD                                                                                            ",3500,39000,34500,2550,28000,24900,
10,108,"TUO"," ",2.78,"PHOENIX LAKE ROAD                                                                                             ",2550,28000,24900,2250,24300,21700,
10,108,"TUO"," ",4.33,"STANDARD ROAD                                                                                                 ",1650,21200,18400,1650,20300,17700,
10,108,"TUO"," ",7.51,"SOULSBYVILLE ROAD                                                                                             ",1150,13400,11300,1100,11400,9200,
10,108,"TUO"," ",9.29,"MILEPOST EQUATION   =R9.36                                                                                    ",,,,,,,
10,108,"TUO","R",9.58,"WEST CONNECTION TO TWAIN HAR PLAIN VIEW ROAD                                                                  ",1100,11400,9200,770,7300,5800,
10,108,"TUO","R",11.75,"EAST CONNECTION TO TWAIN   HART/CEDAR SPRINGS ROAD                                                            ",770,7300,5800,980,8900,6900,
10,108,"TUO","T",12.37,"MILEPOST EQUATION  =12.82                                                                                     ",,,,,,,
10,108,"TUO"," ",15.17,"CHIEF FULLER ROAD                                                                                             ",780,6900,5200,460,6600,4400,
10,108,"TUO"," ",17.22,"MILEPOST EQUATION =R16.06                                                                                     ",,,,,,,
10,108,"TUO","R",17.7,"WEST LONG BARN CONNECTION                                                                                     ",500,5400,3200,550,4500,2850,
10,108,"TUO","R",19.03,"EAST LONG BARN CONNECTION                                                                                     ",550,4500,2850,470,4450,2600,
10,108,"TUO","R",22.06,"MILEPOST EQUATION  =23.94                                                                                     ",,,,,,,
10,108,"TUO"," ",30.16,"PINECREST/MC COY SADDLE                                                                                       ",380,4400,2350,370,3550,1950,
10,108,"TUO"," ",31.93,"EAST CONNECTION OLD   STRAWBERRY ROAD                                                                         ",300,2850,1450,230,2300,1000,
10,108,"TUO"," ",36.55,"COW CREEK ROAD                                                                                                ",330,2000,960,350,1950,920,
10,108,"TUO"," ",49.27,"CLARKS FORK ROAD                                                                                              ",320,1650,780,310,1500,720,
10,108,"TUO"," ",50.3,"MILEPOST EQUATION  =51.00                                                                                     ",,,,,,,
10,108,"TUO"," ",57.91,"KENNEDY MEADOWS                                                                                               ",240,1100,520,190,810,390,
10,108,"TUO"," ",66.97,"TUOLUMNE-MONO COUNTY LINE                                                                                     ",120,740,360,"      ","       ","       ",
9,108,"MNO"," ",0,"TUOLUMNE-MONO COUNTY LINE                                                                                     ","      ","       ","       ",120,740,360,
9,108,"MNO"," ",7.9,"LEAVITT MEADOWS                                                                                               ",110,630,420,320,2300,1600,
9,108,"MNO"," ",9.6,"CAMP CLOUDBURST U S M C                                                                                       ",320,2300,1600,370,2700,1850,
9,108,"MNO"," ",15.15,"SONORA JUNCTION,   JCT. RTE. 395                                                                              ",130,1150,720,"      ","       ","       ",
4,109," SM"," ","       ","SAN MATEO COUNTY                                                                                              ","      ","       ","       ","      ","       ","       ",
4,109," SM"," ",1.1,"NOTRE DAME AVENUE                                                                                             ","      ","       ","       ",2500,19800,19200,
4,109," SM"," ",1.87,"JCT. RTE. 84, DUMBARTON BRIDGE                                                                                ",2500,19800,19200,"      ","       ","       ",
7,110," LA"," ","       ","LOS ANGELES COUNTY                                                                                            ","      ","       ","       ","      ","       ","       ",
7,110," LA"," ",0,"SAN PEDRO, NINTH STREET                                                                                       ","      ","       ","       ",2700,38500,37500,
7,110," LA"," ",0.5,"SAN PEDRO, FIRST STREET                                                                                       ",3500,50000,48500,4950,70000,68000,
7,110," LA","R",0.75,"SAN PEDRO, GAFFEY STREET                                                                                      ",4950,70000,68000,3850,54000,53000,
7,110," LA","R",0.91,"BEGIN HARBOR FREEWAY                                                                                          ",,,,,,,
7,110," LA","R",0.93,"SAN PEDRO, JCT. RTE. 47,   VINCENT THOMAS BRIDGE                                                              ",3800,54000,52000,4950,71000,68000,
7,110," LA","R",1.23,"SAN PEDRO,   CHANNEL STREET INTERCHANGE                                                                       ",4950,71000,68000,7200,85000,82000,
7,110," LA","R",1.69,"MILEPOST EQUATION    =1.76                                                                                    ",,,,,,,
7,110," LA"," ",2.77,"WILMINGTON,   C STREET INTERCHANGE                                                                            ",7200,85000,82000,6300,93000,90000,
7,110," LA"," ",3.26,"WILMINGTON,   ANAHEIM STREET INTERCHANGE                                                                      ",6300,93000,90000,7500,111000,107000,
7,110," LA"," ",4.06,"WILMINGTON, JCT. RTE. 1,   PACIFIC COAST HIGHWAY INTERCHANGE                                                  ",7500,111000,107000,9700,143000,138000,
7,110," LA"," ",5.45,"SEPULVEDA BOULEVARD   INTERCHANGE                                                                             ",9700,143000,138000,12000,176000,171000,
7,110," LA"," ",7.02,"CARSON STREET INTERCHANGE                                                                                     ",12000,176000,171000,13800,203000,197000,
7,110," LA"," ",8.03,"DEL AMO BOULEVARD   INTERCHANGE                                                                               ",13800,203000,197000,16000,235000,228000,
7,110," LA"," ",8.78,"JCT. RTE. 405,   SAN DIEGO FREEWAY                                                                            ",16000,235000,228000,15400,227000,220000,
7,110," LA"," ",9.87,"JCT. RTE. 91,   ARTESIA FREEWAY                                                                               ",15400,227000,220000,13600,200000,194000,
7,110," LA"," ",11.24,"REDONDO BEACH BOULEVARD   INTERCHANGE                                                                         ",13600,200000,194000,13500,199000,193000,
7,110," LA"," ",11.89,"EAST GARDENA, ROSECRANS   AVENUE INTERCHANGE                                                                  ",13500,199000,193000,13300,196000,190000,
7,110," LA"," ",12.9,"ATHENS DISTRICT, EL   SEGUNDO BOULEVARD INTERCHANGE                                                           ",13300,196000,190000,13000,191000,185000,
7,110," LA"," ",13.97,"LOS ANGELES, IMPERIAL   HIGHWAY INTERCHANGE                                                                   ",13000,191000,185000,12800,188000,183000,
7,110," LA"," ",14.97,"LOS ANGELES, CENTURY   BOULEVARD INTERCHANGE                                                                  ",12800,188000,183000,13500,205000,195000,
7,110," LA"," ",15.98,"LOS ANGELES,   JCT. RTE. 42                                                                                   ",13500,205000,195000,13600,208000,199000,
7,110," LA"," ",16.98,"LOS ANGELES, FLORENCE   AVENUE INTERCHANGE                                                                    ",13600,208000,199000,14000,223000,212000,
7,110," LA"," ",17.51,"LOS ANGELES,   GAGE AVENUE INTERCHANGE                                                                        ",14000,223000,212000,14300,231000,220000,
7,110," LA"," ",17.98,"LOS ANGELES,   SLAUSON AVENUE INTERCHANGE                                                                     ",14300,231000,220000,15100,235000,225000,
7,110," LA"," ",18.5,"LOS ANGELES,   51ST STREET INTERCHANGE                                                                        ",15100,235000,225000,15000,245000,234000,
7,110," LA"," ",19,"LOS ANGELES,   VERNON AVENUE INTERCHANGE                                                                      ",15000,245000,234000,15200,248000,236000,
7,110," LA"," ",19.5,"LOS ANGELES, MARTIN   LUTHER KING JR. BOULEVARD                                                               ",15200,248000,236000,16000,241000,229000,
7,110," LA"," ",20,"LOS ANGELES, EXPOSITION   BOULEVARD INTERCHANGE                                                               ",16000,241000,229000,18000,258000,250000,
7,110," LA"," ",20.46,"LOS ANGELES, 30TH STREET                                                                                      ","      ","       ","       ","      ","       ","       ",
7,110," LA"," ",21.44,"LOS ANGELES, JCT. RTE. 10,   SANTA MONICA FREEWAY                                                             ",17800,258000,250000,19000,280000,269000,
7,110," LA"," ",22.12,"LOS ANGELES, OLYMPIC   BOULEVARD INTERCHANGE                                                                  ",19000,280000,269000,19800,295000,283000,
7,110," LA"," ",22.36,"LOS ANGELES, 8TH/9TH   STREETS CONNECTION                                                                     ",19800,295000,283000,19200,290000,278000,
7,110," LA"," ",22.83,"LOS ANGELES, 5TH/6TH   STREETS CONNECTION                                                                     ",19200,290000,278000,18900,289000,277000,
7,110," LA"," ",23.04,"LOS ANGELES, 3RD/4TH   STREETS CONNECTION                                                                     ",18900,289000,277000,18000,279000,267000,
7,110," LA"," ",23.73,"LOS ANGELES, FOUR LEVEL   STRUCTURE, JCT. RTE. 101,  SANTA ANA/HOLLYWOOD  FREEWAYS, CONTINUE VIA THE  PASADENA",18000,279000,267000,10600,163000,157000,
7,110," LA"," ",24.06,"LOS ANGELES, FIGUEROA   STREET/SUNSET BOULEVARD CONNECTIONS                                                   ",10600,163000,157000,11600,174000,166000,
7,110," LA"," ",24.31,"LOS ANGELES, HILL STREET/   STADIUM WAY INTERCHANGE                                                           ",11600,174000,166000,13100,188000,179000,
7,110," LA"," ",25.09,"LOS ANGELES,   SOLANO AVENUE INTERCHANGE                                                                      ",13100,188000,179000,13300,182000,173000,
7,110," LA"," ",25.75,"LOS ANGELES, JCT. RTE. 5,   GOLDEN STATE FREEWAY                                                              ",13300,182000,173000,9800,129000,124000,
7,110," LA"," ",27.12,"HIGHLAND PARK DISTRICT,   AVENUE 43 INTERCHANGE                                                               ",9800,129000,124000,9200,123000,119000,
7,110," LA"," ",28.05,"HIGHLAND PARK DISTRICT,   AVENUE 52 INTERCHANGE                                                               ",9200,123000,119000,8400,111000,108000,
7,110," LA"," ",28.38,"HIGHLAND PARK DISTRICT,   AVENUE 57/HERMON  AVENUE INTERCHANGE                                                ",8400,111000,108000,7900,104000,101000,
7,110," LA"," ",28.76,"HIGHLAND PARK DISTRICT,   AVENUE 60 INTERCHANGE                                                               ",7900,104000,101000,7700,102000,99000,
7,110," LA"," ",29.03,"HIGHLAND PARK DISTRICT,   AVENUE 64 INTERCHANGE                                                               ",7700,102000,99000,6200,82000,80000,
7,110," LA"," ",29.5,"HIGHLAND PARK DISTRICT,   YORK BOULEVARD INTERCHANGE                                                          ",6200,82000,80000,6200,82000,80000,
7,110," LA"," ",29.95,"SOUTH PASADENA, BRIDEWELL   STREET INTERCHANGE                                                                ",6200,82000,80000,6200,81000,79000,
7,110," LA"," ",30.59,"SOUTH PASADENA, ORANGE   GROVE AVENUE INTERCHANGE                                                             ",6200,81000,79000,4300,56000,55000,
7,110," LA"," ",31.17,"SOUTH PASADENA, FAIR OAKS   AVENUE INTERCHANGE                                                                ",4300,56000,55000,3150,41500,40500,
7,110," LA"," ",31.91,"PASADENA, GLENARM STREET,   END FREEWAY VIA ARROYO PARKWAY                                                    ",3150,41500,40500,3300,35500,35000,
7,110," LA"," ",32.47,"PASADENA, CALIFORNIA STREET                                                                                   ",3500,38500,37500,2800,30500,30000,
7,110," LA"," ",33.05,"PASADENA, GREEN STREET                                                                                        ",2250,24500,24000,1400,15300,15000,
7,110," LA"," ",33.15,"PASADENA,   COLORADO BOULEVARD                                                                                ",1400,15300,15000,"      ","       ","       ",
11,111,"IMP"," ","       ","IMPERIAL COUNTY                                                                                               ","      ","       ","       ","      ","       ","       ",
11,111,"IMP","R",0,"CALEXICO, SOUTH CITY LIMITS,  AT MEXICAN BOUNDARY                                                             ","      ","       ","       ",2700,36500,35000,
11,111,"IMP","R",0.2,"CALEXICO, SECOND STREET                                                                                       ",2500,36500,35000,2350,31500,30500,
11,111,"IMP","R",0.27,"CALEXICO,   THIRD STREET                                                                                      ",2350,31500,30500,2300,31000,30000,
11,111,"IMP"," ",0.84,"CALEXICO, GRANT STREET   (EIGHTH STREET)                                                                      ",2300,31000,30000,2400,32000,31000,
11,111,"IMP","R",1.18,"CALEXICO, JCT. RTE. 98,   BIRCH STREET                                                                        ",2400,32000,31000,2050,29000,26500,
11,111,"IMP","R",2.21,"CALEXICO, COLE ROAD                                                                                           ",2050,29000,26500,2300,32500,30000,
11,111,"IMP","R",4.74,"JCT. RTE. 86 WEST,   HEBER ROAD                                                                               ",2300,32500,30000,1950,25500,24400,
11,111,"IMP","R",6.24,"MC CABE ROAD (LAKE ROAD)                                                                                      ",1950,25500,24400,2100,27000,26000,
11,111,"IMP","R",7.71,"JCT. RTE. 8                                                                                                   ",2100,27000,26000,930,12100,11600,
11,111,"IMP","T",8.49,"MILEPOST EQUATION   =8.59                                                                                     ",,,,,,,
11,111,"IMP"," ",9.59,"EVAN HEWES HIGHWAY                                                                                            ",930,12100,11600,840,10800,10400,
11,111,"IMP"," ",11.4,"ATEN ROAD                                                                                                     ",840,10800,10400,550,7100,6800,
11,111,"IMP","R",12.56,"MILEPOST EQUATION   =12.58                                                                                    ",,,,,,,
11,111,"IMP"," ",13.08,"WORTHINGTON ROAD                                                                                              ",550,7100,6800,520,6700,6400,
11,111,"IMP"," ",17.59,"KEYSTONE ROAD                                                                                                 ",520,6700,6400,470,6500,6000,
11,111,"IMP"," ",22.14,"EAST JCT. RTE. 78                                                                                             ",470,6500,6000,"      ","       ","       ",
11,111,"IMP"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
11,111,"IMP"," ",22.14,"BRAWLEY, WEST JCT. RTE. 78,   EIGHTH/MAIN STREETS                                                             ","      ","       ","       ",800,11100,10300,
11,111,"IMP"," ",22.21,"BRAWLEY, E STREET                                                                                             ",800,11100,10300,940,13100,12100,
11,111,"IMP"," ",22.42,"BRAWLEY, B STREET                                                                                             ",940,13100,12100,930,12900,11900,
11,111,"IMP"," ",22.49,"BRAWLEY, A STREET                                                                                             ",930,12900,11900,660,9100,8400,
11,111,"IMP"," ",22.61,"BRAWLEY, ADLER STREET                                                                                         ",660,9100,8400,510,6100,5900,
11,111,"IMP"," ",23.67,"SHANK ROAD                                                                                                    ",510,6100,5900,590,7000,6700,
11,111,"IMP"," ",26.67,"RUTHERFORD ROAD                                                                                               ",550,6600,6300,600,7100,6800,
11,111,"IMP"," ",29.37,"TWO RIVERS SAFETY   ROADSIDE REST AREA                                                                        ","      ","       ","       ","      ","       ","       ",
11,111,"IMP"," ",32.01,"CALIPATRIA, SOUTH CITY LIMITS                                                                                 ",600,7100,6800,600,7100,6800,
11,111,"IMP"," ",32.51,"CALIPATRIA,   JCT. RTE. 115 EAST                                                                              ",570,6800,6500,600,7100,6800,
11,111,"IMP"," ",32.74,"CALIPATRIA,   CALIFORNIA STREET                                                                               ",600,7100,6800,490,5900,5600,
11,111,"IMP"," ",36.09,"SINCLAIR ROAD                                                                                                 ",490,5900,5600,650,7800,7400,
11,111,"IMP"," ",39.82,"NILAND, NILAND AVENUE                                                                                         ",650,7800,7400,430,5200,4950,
11,111,"IMP"," ",40.4,"NILAND, THIRD STREET                                                                                          ",430,5200,4950,460,5500,5200,
11,111,"IMP"," ",40.71,"BEAL ROAD                                                                                                     ",460,5500,5200,460,5500,5200,
11,111,"IMP"," ",42.47,"ENGLISH ROAD                                                                                                  ",460,5500,5200,270,3200,2650,
11,111,"IMP"," ",57.63,"BOMBAY BEACH ROAD                                                                                             ",270,3200,2650,300,3550,2950,
11,111,"IMP"," ",65.4,"IMPERIAL-RIVERSIDE COUNTY LINE                                                                                ",300,3550,2950,"      ","       ","       ",
8,111,"RIV"," ",0,"IMPERIAL-RIVERSIDE COUNTY LINE                                                                                ","      ","       ","       ",330,3950,3300,
8,111,"RIV"," ",7.67,"SALTON SEA STATE PARK ROAD                                                                                    ",330,3950,3300,340,4300,3700,
8,111,"RIV"," ",18.43,"MECCA, JCT. RTE. 195 WEST                                                                                     ",340,4300,3700,530,6700,5800,
8,111,"RIV"," ",24.22,"THERMAL, CHURCH STREET                                                                                        ",570,7200,6200,780,9800,8500,
8,111,"RIV"," ",24.51,"AIRPORT BOULEVARD/AVENUE 56                                                                                   ",780,9800,8500,830,10400,9000,
8,111,"RIV"," ",27,"COACHELLA, AVENUE 52                                                                                          ",830,10400,9000,1000,12700,11000,
8,111,"RIV"," ",27.56,"COACHELLA, NINTH STREET                                                                                       ",1000,12700,11000,1100,13800,11900,
8,111,"RIV"," ",27.76,"COACHELLA, SIXTH STREET                                                                                       ",1100,13800,11900,930,11700,10100,
8,111,"RIV"," ",28.53,"COACHELLA, SOUTH JCT. RTE.86                                                                                  ",960,10700,9600,"      ","       ","       ",
8,111,"RIV"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
8,111,"RIV","L",27.8,"INDIO, WEST JCT. RTE. 10                                                                                      ","      ","       ","       ",630,7000,6300,
8,111,"RIV","L",28.17,"INDIO, AVENUE 45                                                                                              ",630,7000,6300,640,7100,6400,
8,111,"RIV","L",28.74,"INDIO, INDIO CENTRE DRIVE/   AVENUE 46                                                                        ",640,7100,6400,"      ","       ","       ",
8,111,"RIV"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
8,111,"RIV"," ",28.53,"INDIO, NORTH JCT. RTE. 86                                                                                     ","      ","       ","       ",960,12000,10800,
8,111,"RIV"," ",28.74,"INDIO,   INDIO CENTRE DRIVE                                                                                   ",960,12000,10800,1400,15200,13700,
8,111,"RIV"," ",28.82,"INDIO, FLOWER STREET                                                                                          ",1400,15200,13700,1450,15300,13800,
8,111,"RIV"," ",28.99,"INDIO, GRACE AVENUE                                                                                           ",1450,15300,13800,1600,16900,15200,
8,111,"RIV"," ",29.09,"INDIO, JACKSON STREET                                                                                         ",1600,16900,15200,2050,21800,19600,
8,111,"RIV"," ",29.26,"INDIO, TOWNE AVENUE                                                                                           ",2050,21800,19600,2250,24100,21700,
8,111,"RIV"," ",29.49,"INDIO, DEGLET NOOR STREET                                                                                     ",2250,24100,21700,2600,28000,25000,
8,111,"RIV"," ",30.1,"INDIO, MONROE STREET                                                                                          ",2600,28000,25000,2250,24300,21900,
8,111,"RIV"," ",31.31,"INDIO, MADISON STREET                                                                                         ",2650,28500,25500,2300,24400,22000,
8,111,"RIV"," ",34.01,"WASHINGTON STREET                                                                                             ",2300,24400,22000,2700,29000,26000,
8,111,"RIV"," ",34.54,"RACQUET CLUB DRIVE                                                                                            ",2700,29000,26000,2500,30500,26000,
8,111,"RIV"," ",35.41,"INDIAN WELLS, MILES/   MANITOU AVENUES                                                                        ",2500,30500,26000,2750,31000,26500,
8,111,"RIV"," ",37.63,"COOK STREET                                                                                                   ",2750,31000,26500,2750,30500,27000,
8,111,"RIV"," ",37.86,"INDIAN WELLS, WEST CITY LIMITS                                                                                ",2750,30500,27000,2750,30500,27000,
8,111,"RIV"," ",38.64,"PALM DESERT,   PORTOLA AVENUE                                                                                 ",2750,30500,27000,3400,39500,34000,
8,111,"RIV","L",39.53,"MILEPOST EQUATION   =39.45                                                                                    ",,,,,,,
8,111,"RIV"," ",39.57,"PALM DESERT,   JCT. RTE. 74 SOUTH                                                                             ",3400,39500,34000,3250,39000,32500,
8,111,"RIV","R",40.8,"MILEPOST EQUATION  =40.89                                                                                     ",,,,,,,
8,111,"RIV"," ",41.27,"RANCHO MIRAGE, BOB HOPE DRIVE                                                                                 ",3150,33500,28500,3200,35000,29500,
8,111,"RIV"," ",43.35,"COUNTRY CLUB DRIVE   (40TH AVENUE)                                                                            ",3150,35500,30000,3150,36000,30500,
8,111,"RIV"," ",44.63,"FRANK SINATRA DRIVE                                                                                           ",3100,37000,31000,3100,37500,31500,
8,111,"RIV"," ",45.39,"CATHEDRAL CITY, DATE PALM   AVENUE/BROADWAY                                                                   ",3050,37500,31500,3100,39000,32500,
8,111,"RIV"," ",47.25,"GOLF CLUB DRIVE                                                                                               ",3100,39000,32500,3050,39500,33000,
8,111,"RIV","T",47.8,"BEGIN REALIGNMENT, GENE   AUTRY TRAIL                                                                         ",3050,39000,32500,700,9200,7700,
8,111,"RIV","T",49.37,"PALM SPRINGS, RAMON ROAD                                                                                      ",890,12400,10300,870,13700,11400,
8,111,"RIV","T",51.59,"VISTA CHINO (LEFT TURN   ONTO VISTA CHINO)                                                                    ",900,14300,11900,1550,25000,20900,
