"DISTRICT","ROUTE","COUNTY","Postmile Prefix","POSTMILE","DESCRIPTION","BACK PEAK HR","BACK PEAK MONTH","BACK AADT","AHEAD PEAK HR","AHEAD PEAK MONTH","AHEAD AADT",
11,67," SD"," ",9.25,"VIGILANTE ROAD                                                                                                ",2200,23900,23000,1950,21300,20500,
11,67," SD"," ",13.56,"SCRIPPS POWAY/RIO MARIA                                                                                       ",1950,21300,20500,1850,20100,19400,
11,67," SD"," ",15.2,"POWAY, POWAY ROAD                                                                                             ",1850,20100,19400,2250,26500,25500,
11,67," SD","R",20.87,"SAN VICENTE LAKE ROAD   (MUSSEY GRADE ROAD)                                                                   ",2250,26500,25500,2200,25500,24600,
11,67," SD"," ",21.35,"HIGHLAND VALLEY ROAD                                                                                          ",2200,25500,24600,1950,22700,21800,
11,67," SD"," ",23.28,"LETTON STREET                                                                                                 ",1950,22700,21800,1600,18700,18000,
11,67," SD"," ",23.84,"MONTECITO ROAD/15TH STREET                                                                                    ",1600,18700,18000,2600,30500,29500,
11,67," SD"," ",24.17,"12TH STREET                                                                                                   ",2600,30500,29500,2500,29000,28000,
11,67," SD"," ",24.27,"11TH STREET                                                                                                   ",2500,29000,28000,2650,30500,30000,
11,67," SD"," ",24.38,"RAMONA, JCT. RTE. 78, 10TH STREET                                                                             ",2650,30500,30000,"      ","       ","       ",
5,68,"MON"," ","       ","MONTEREY COUNTY                                                                                               ","      ","       ","       ","      ","       ","       ",
5,68,"MON"," ",0,"PACIFIC GROVE, ENTRANCE TO   ASILOMAR BEACH STATE PARK                                                        ","      ","       ","       ",440,2550,2200,
5,68,"MON"," ",0.22,"SUNSET DRIVE EAST OF ASILOMAR                                                                                 ",440,2550,2200,900,6900,5900,
5,68,"MON"," ",1.12,"PACIFIC GROVE, FOREST AVENUE                                                                                  ",1500,11600,9900,2300,21500,19500,
5,68,"MON"," ",1.5,"PACIFIC GROVE, PRESCOTT LANE                                                                                  ",2300,21500,19500,2600,22800,21500,
5,68,"MON"," ",1.99,"PACIFIC GROVE, PRESIDIO BOULEVARD                                                                             ",2600,22800,21500,2150,27500,25500,
5,68,"MON","L",4.26,"WEST JCT. RTE. 1,   CARMEL/PACIFIC GROVE                                                                      ",2150,27500,25500,"      ","       ","       ",
5,68,"MON"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
5,68,"MON","R",3.95,"MONTEREY, EAST JCT. RTE. 1;   BEGIN FREEWAY                                                                   ","      ","       ","       ",2050,24800,24000,
5,68,"MON","R",4.49,"END FREEWAY                                                                                                   ",,,,,,,
5,68,"MON"," ",6.81,"JCT. RTE. 218 NORTHWEST,   CANYON DEL REY ROAD                                                                ",2250,27000,25000,2550,26500,25000,
5,68,"MON"," ",11.22,"LAURELES GRADE ROAD                                                                                           ",2550,26500,25000,2450,24200,22000,
5,68,"MON"," ",13.33,"SAN BENANCIO ROAD                                                                                             ",2450,24200,22000,2700,29000,26500,
5,68,"MON","R",16.78,"BEGIN FREEWAY                                                                                                 ",,,,,,,
5,68,"MON","R",17.19,"RESERVATION ROAD                                                                                              ",2700,29000,26500,3100,34500,33000,
5,68,"MON","R",18.08,"SPRECKLES BOULEVARD                                                                                           ",3350,36500,33000,3900,37000,34500,
5,68,"MON","T",18.1,"END FREEWAY                                                                                                   ",,,,,,,
5,68,"MON"," ",19.97,"SALINAS, BLANCO ROAD                                                                                          ",3900,37000,34500,3850,35000,32500,
5,68,"MON"," ",20.91,"SALINAS, AVENUE A/MAPLE STREET                                                                                ",3850,35000,32500,2350,27500,26500,
5,68,"MON"," ",21.07,"SALINAS, JOHN/MAIN STREETS                                                                                    ",2350,27500,26500,1150,13000,12500,
5,68,"MON"," ",21.56,"SALINAS, ABBOTT STREET                                                                                        ",1150,13000,12500,2300,21900,20500,
5,68,"MON"," ",22.02,"SALINAS, JCT. RTE. 101                                                                                        ",2350,21300,20000,"      ","       ","       ",
3,70,"SUT"," ","       ","SUTTER COUNTY                                                                                                 ","      ","       ","       ","      ","       ","       ",
3,70,"SUT","R",0.05,"JCT. RTE. 99                                                                                                  ","      ","       ","       ",1200,14200,12200,
3,70,"SUT"," ",4,"EAST NICOLAUS, NICOLAUS AVENUE                                                                                ",1200,14200,12200,1450,19600,14000,
3,70,"YUB"," ",8.3,"SUTTER COUNTY -YUBA COUNTY                                                                                    ",1450,19600,14000,1450,19600,14000,
3,70,"YUB","R",0.35,"FEATHER RIVER BOULEVARD                                                                                       ",1450,19600,14000,1100,14100,12200,
3,70,"YUB","R",6.63,"BEGIN FREEWAY                                                                                                 ",,,,,,,
3,70,"YUB","R",7.35,"MC GOWAN ROAD                                                                                                 ",1250,14600,12200,1700,22400,16900,
3,70,"YUB","R",8.29,"JCT. RTE. 65 SOUTH                                                                                            ",1700,22400,16900,3200,36000,33500,
3,70,"YUB","R",9.28,"OLIVEHURST AVENUE                                                                                             ",3200,36000,33500,3000,36500,35000,
3,70,"YUB","R",10.16,"ERLE ROAD                                                                                                     ",3000,36500,35000,3250,39000,38000,
3,70,"YUB","R",10.89,"HAMMONTON ROAD                                                                                                ",3250,39000,38000,3150,37000,36000,
3,70,"YUB","R",11.39,"FEATHER RIVER BOULEVARD   INTERCHANGE                                                                         ",3150,37000,36000,3650,41500,40000,
3,70,"YUB"," ",13.5,"NORTH BEALE ROAD   (TO BEALE AIR FORCE BASE)                                                                  ",3650,41500,40000,5300,62000,57000,
3,70,"YUB"," ",13.6,"YUBA RIVER BRIDGE                                                                                             ","      ","       ","       ","      ","       ","       ",
3,70,"YUB"," ",14.08,"MARYSVILLE, 1ST STREET                                                                                        ",5300,62000,57000,5000,50000,46000,
3,70,"YUB"," ",14.25,"MARYSVILLE, 3RD STREET; END FREEWAY                                                                           ",5000,50000,46000,3350,33500,33500,
3,70,"YUB"," ",14.4,"MARYSVILLE, 5TH STREET                                                                                        ",3350,33500,33500,3350,33000,30500,
3,70,"YUB"," ",14.7,"MARYSVILLE, SOUTH JCT.   RTE. 20, 9TH STREET                                                                  ",3350,33000,30500,"      ","       ","       ",
3,70,"YUB"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
3,70,"YUB"," ",14.71,"MARYSVILLE, NORTH JCT. RTE.   20, 12TH/B STREETS                                                              ","      ","       ","       ",1250,14600,12800,
3,70,"YUB"," ",14.87,"MARYSVILLE, 14TH STREET                                                                                       ",1250,14600,12800,2250,24000,19200,
3,70,"YUB"," ",15.16,"MARYSVILLE, 18TH STREET                                                                                       ",2250,24000,19200,2000,21300,17400,
3,70,"YUB"," ",15.35,"MARYSVILLE, 24TH STREET                                                                                       ",2000,21300,17400,960,14700,12000,
3,70,"YUB"," ",16.22,"LAURELLEN ROAD                                                                                                ",960,14700,12000,1250,13100,11800,
3,70,"YUB"," ",19.74,"WOODRUFF LANE                                                                                                 ",1250,13100,11800,950,12600,9500,
3,70,"YUB"," ",25.82,"YUBA COUNTY                                                                                                   ",950,12600,9500,"      ","       ","       ",
3,70,"BUT"," ",0,"BUTTE COUNTY",,,,1150,13500,11600,
3,70,"BUT",,1.01," LOWER HONCUT ROAD                                                                                ",1150,13500,11600,1150,13500,11600,
3,70,"BUT"," ",4.06,"EAST GRIDLEY ROAD/STIMPSON LANE                                                                               ",1150,13500,11600,1050,12700,11600,
3,70,"BUT"," ",9.06,"WELSH/PALERMO ROADS                                                                                           ",1050,12700,11600,1100,13900,11700,
3,70,"BUT"," ",11.55,"MARYSVILLE-BAGGETT ROAD                                                                                       ",1100,13900,11700,970,15100,12500,
3,70,"BUT"," ",13.51,"BEGIN FREEWAY                                                                                                 ",,,,,,,
3,70,"BUT"," ",13.9,"OROVILLE, JCT. RTE. 162                                                                                       ",970,15100,12500,1100,15800,14400,
3,70,"BUT"," ",14.61,"OROVILLE, MONTGOMERY STREET                                                                                   ",1100,15800,14400,1750,20800,19600,
3,70,"BUT"," ",15.43,"OROVILLE, GRAND AVENUE                                                                                        ",1750,20800,19600,1750,21400,20200,
3,70,"BUT"," ",15.72,"OROVILLE, NELSON ROAD                                                                                         ",1750,21400,20200,1750,22100,20400,
3,70,"BUT"," ",16.63,"GARDEN DRIVE                                                                                                  ",1750,22100,20400,1950,21400,19700,
3,70,"BUT"," ",20.14,"END FREEWAY                                                                                                   ",,,,,,,
3,70,"BUT"," ",20.48,"JCT. RTE. 149 WEST                                                                                            ",1950,21400,19700,800,7800,7400,
3,70,"BUT"," ",21.87,"JCT. RTE. 191 NORTH                                                                                           ",800,7800,7400,320,3350,3000,
3,70,"BUT"," ",23.95,"COAL CANYON ROAD                                                                                              ",320,3350,3000,260,2450,2300,
3,70,"BUT"," ",26.47,"PENTZ ROAD                                                                                                    ",260,2450,2300,300,2800,2500,
3,70,"BUT"," ",29,"WEST BRANCH SAFETY   ROADSIDE REST AREA                                                                       ","      ","       ","       ","      ","       ","       ",
3,70,"BUT"," ",34.01,"PINKSTON/BIG BEND ROADS                                                                                       ",300,2800,2500,230,2000,1550,
3,70,"BUT"," ",42.08,"PULGA, MILL CREEK STATE   HIGHWAY MAINTENANCE STATIO                                                          ","      ","       ","       ","      ","       ","       ",
3,70,"BUT"," ",48.08,"BUTTE-PLUMAS COUNTY LINE                                                                                      ",240,2100,1600,"      ","       ","       ",
2,70,"PLU"," ",0,"BUTTE-PLUMAS COUNTY LINE                                                                                      ","      ","       ","       ",240,2100,1600,
2,70,"PLU"," ",33.03,"JCT. RTE. 89 NORTH                                                                                            ",230,2100,1600,360,3350,2800,
2,70,"PLU"," ",41.97,"COUNTY HOSPITAL ROAD   (FEATHER RIVER COLLEGE)                                                                ",460,4200,3550,660,6300,5400,
2,70,"PLU","R",43.09,"C O U P L E T . . EASTBOUND . . . ONE WAY TRAVEL                           ","      ","       ","       ","      ","       ","       ",
2,70,"PLU","R",43.09,"QUINCY, ON CRESCENT STREET   AT LAWRENCE STREET                                                               ","      ","       ","       ",760,8000,7200,
2,70,"PLU","R",43.18,"QUINCY, MAIN STREET AT   COURT STREET/BUCKS LAKE ROAD                                                         ",760,8000,7200,760,8000,7200,
2,70,"PLU","R",43.3,"QUINCY, ON MAIN STREET   AT RAILWAY AVENUE                                                                    ",760,8000,7200,820,8500,7200,
2,70,"PLU","R",43.7,"QUINCY, MAIN/ LAWRENCE STREETS                                                                                ",820,8500,7200,"      ","       ","       ",
2,70,"PLU","R",43.09,"C O U P L E T . . WESTBOUND . . ONE WAY TRAVEL                                                                ","      ","       ","       ","      ","       ","       ",
2,70,"PLU","R",43.09,"QUINCY, ON LAWRENCE STREET   AT CRESCENT STREET                                                               ","      ","       ","       ",760,8000,7200,
2,70,"PLU","R",43.27,"QUINCY, ON LAWRENCE STREET   AT RAILWAY AVENUE                                                                ",760,8000,7200,760,8000,7200,
2,70,"PLU","R",43.65,"QUINCY, LAWRENCE STREET   AT MAIN STREET                                                                      ",760,8000,7200,"      ","       ","       ",
2,70,"PLU"," ",43.7,"C O U P L E T . . END . . . BEGIN TWO WAY TRAVE                                                               ","      ","       ","       ","      ","       ","       ",
2,70,"PLU"," ",43.7,"QUINCY, BEGIN DIVIDED HIGHWA  MAIN STREET AT LAWRENCE STREET                                                  ","      ","       ","       ",1400,14000,12600,
2,70,"PLU"," ",43.79,"QUINCY JUNCTION ROAD                                                                                          ",1400,14000,12600,1050,11200,9800,
2,70,"PLU"," ",45.25,"QUINCY STATE HIGHWAY   MAINTENANCE STATION                                                                    ",1050,11200,9800,1050,11200,9800,
2,70,"PLU"," ",46.77,"LA PORTE ROAD                                                                                                 ",460,4650,3450,450,4550,3350,
2,70,"PLU"," ",49.79,"MASSACK SAFETY   ROADSIDE REST AREA                                                                           ","      ","       ","       ","      ","       ","       ",
2,70,"PLU","R",66.63,"BLAIRSDEN, JCT. RTE. 89 SOUTH                                                                                 ",400,4700,3200,470,5100,3750,
2,70,"PLU"," ",75.33,"PORTOLA WEST CITY LIMITS                                                                                      ",750,8700,7200,750,8700,7200,
2,70,"PLU"," ",75.96,"PORTOLA, GULLING STREET                                                                                       ",930,10200,8600,900,9200,7800,
2,70,"PLU","R",76.6,"PORTOLA, MEADOW WAY                                                                                           ",550,6200,5100,520,5100,4450,
2,70,"PLU","R",79.04,"LESTER T. DAVIS SAFETY   ROADSIDE REST AREA                                                                   ","      ","       ","       ","      ","       ","       ",
2,70,"PLU","R",80.32,"BECKWOURTH, CALPINE ROAD                                                                                      ",500,4950,4300,410,4250,3450,
2,70,"PLU"," ",81.65,"BECKWOURTH STATE HIGHWAY MAINTENANCE STATION                                                                ","      ","       ","       ","      ","       ","       ",
2,70,"PLU"," ",92.07,"JCT. RTE. 49 SOUTH                                                                                            ",450,4600,3600,530,5500,4050,
2,70,"PLU",,94.28,"JCT RTE 284(TO FRENCHMAN RESERVIOR)",,,,,,,
2,70,"PLU",,95.96,"PLUMAS/LASSEN COUNTY",530,5500,4050,540,5300,4100,
2,70,"LAS"," ",0,"JCT. RTE. 395, HALLELUJAH JUNCTION                                                              ",540,5300,4100,"      ","       ","       ",
7,71," LA","R",0.34,"SAN DIMAS, JCT. RTE. 10, JCT  210 NORTH VIA CORONA FREEWAY                                                    ","      ","       ","       ",7400,76000,73000,
7,71," LA","R",1.48,"POMONA, HOLT AVENUE/   VALLEY BOULEVARD                                                                       ",7400,76000,73000,6800,76000,72000,
7,71," LA","T",1.61,"END FREEWAY (BEGIN EXPRESSWAY)                                                                                 ",,,,,,,
7,71," LA"," ",1.29,"POMONA, POMONA BOULEVARD                                                                                      ",6800,76000,72000,6300,75000,70000,
7,71," LA"," ",1.62,"POMONA, MISSION BOULEVARD                                                                                     ",6800,81000,79000,5400,74000,72000,
7,71," LA"," ",1.91,"POMONA, NINTH STREET                                                                                          ",5400,74000,72000,5600,75000,75000,
7,71," LA"," ",3.61,"POMONA, RIO RANCHO ROAD                                                                                       ",5600,75000,75000,6200,84000,79000,
7,71," LA"," ",4.45,"POMONA, JCT. RTE. 60,   POMONA FREEWAY                                                                        ",6200,84000,79000,5200,71000,68000,
7,71," LA"," ",4.79,"LOS ANGELES-SAN BERNARDINO   COUNTY LINE (RIVERSIDE  DRIVE, POMONA CITY LIMITS)                               ",5200,71000,68000,"      ","       ","       ",
8,71,"SBD","R",0,"LOS ANGELES-SAN BERNARDINO   COUNTY LINE (RIVERSIDE  DRIVE, POMONA CITY LIMITS)                               ","      ","       ","       ",5200,71000,68000,
8,71,"SBD","R",0.91,"CHINO, CHINO AVENUE                                                                                           ",5200,71000,68000,5600,72000,69000,
8,71,"SBD","R",1.82,"CHINO, GRAND AVENUE                                                                                           ",5600,72000,69000,4600,60000,57000,
8,71,"SBD","R",3.35,"CHINO HILLS PARKWAY,   JCT. RTE. 142                                                                          ",4600,60000,57000,4050,53000,50000,
8,71,"SBD","R",4.89,"CHINO HILLS, SOQUEL CANYON                                                                                    ",4050,53000,50000,3900,50000,48000,
8,71,"SBD","R",6.52,"CHINO HILLS, PINE AVENUE                                                                                      ",3900,50000,48000,3950,51000,48500,
8,71,"SBD","R",7.98,"CHINO HILLS, JCT. RTE. 83;   EUCLID AVENUE/BUTTERFIELD RANCH                                                  ",3950,51000,48500,3650,47000,44000,
8,71,"RIV","R",8.48,"SAN BERNARDINO COUNTY -RIVERSIDE COUNTY                                                                       ",3650,47000,44000,3650,47000,44000,
8,71,"RIV","G",3.03,"JCT. RTE. 91, RIVERSIDE FREEWAY                                                                               ",3650,47000,44000,"      ","       ","       ",
12,72,"ORA"," ","       ","ORANGE COUNTY                                                                                                 ","      ","       ","       ","      ","       ","       ",
12,72,"ORA"," ",11.42,"LA HABRA, JCT. RTE. 39, BEACH BOULEVARD                                                                       ","      ","       ","       ",3000,37500,37000,
12,72,"ORA"," ",11.92,"ORANGE-LOS ANGELES   COUNTY LINE (LA HABRA  WEST CITY LIMITS)                                                 ",3200,38000,37000,"      ","       ","       ",
7,72," LA"," ",0,"ORANGE-LOS ANGELES   COUNTY LINE (WHITTIER  EAST CITY LIMITS)                                                 ","      ","       ","       ",3200,38000,37000,
7,72," LA"," ",0.97,"WHITTIER, SANTA GERTRUDES AVENUE                                                                              ",3300,38000,37000,3200,37000,36000,
7,72," LA"," ",1.85,"WHITTIER, COLIMA ROAD/   LA PUEBLA AVENUE                                                                     ",3200,37000,36000,3900,46000,45000,
7,72," LA"," ",3.65,"WHITTIER, PAINTER AVENUE                                                                                      ",3800,45000,44000,3200,38000,37000,
7,72," LA"," ",4.28,"WHITTIER, SANTA FE SPRINGS   ROAD/WASHINGTON BOULEVARD                                                        ",3200,38000,37000,2300,27000,26500,
7,72," LA"," ",6.28,"WHITTIER, NORWALK BOULEVARD                                                                                   ",2300,27000,26500,3900,45500,44500,
7,72," LA"," ",6.66,"WHITTIER, JCT. RTE. 605,   SAN GABRIEL RIVER FREEWAY                                                          ",3900,45500,44500,3000,36500,36000,
7,72," LA"," ",6.86,"SAN GABRIEL RIVER                                                                                             ",3000,36500,36000,"      ","       ","       ",
7,72," LA"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
7,72," LA"," ",7.95,"PICO RIVERA, PARAMOUNT BOULEVARD                                                                              ","      ","       ","       ",2500,28500,28000,
7,72," LA"," ",8.45,"VAN NORMAN ROAD                                                                                               ",2500,28500,28000,"      ","       ","       ",
7,72," LA"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
12,73,"ORA"," ","       ","ORANGE COUNTY                                                                                                 ","      ","       ","       ","      ","       ","       ",
12,73,"ORA"," ",10,"JCT. RTE. 5                                                                                                   ","      ","       ","       ",4900,52000,48000,
12,73,"ORA"," ",11.76,"GREENFIELD ROAD                                                                                               ",4900,52000,48000,5400,53000,48000,
12,73,"ORA"," ",13.4,"LA PAZ ROAD                                                                                                   ",5400,53000,48000,5700,58000,53000,
12,73,"ORA"," ",14.39,"ALISO CREEK ROAD                                                                                              ",5700,58000,53000,6700,69000,62000,
12,73,"ORA"," ",16.25,"EL TORO ROAD                                                                                                  ",6700,69000,62000,7100,71000,64000,
12,73,"ORA"," ",18.69,"TOLL PLAZA                                                                                                    ",7100,71000,64000,7800,71000,64000,
12,73,"ORA"," ",21.43,"NEWPORT COAST DRIVE                                                                                           ",7800,71000,64000,8400,76000,69000,
12,73,"ORA"," ",22.45,"BONITA CANYON DRIVE/FORD ROAD                                                                                 ",8400,76000,69000,7800,70000,64000,
12,73,"ORA"," ",24.78,"JAMBOREE ROAD                                                                                                 ",7800,70000,64000,14500,130000,119000,
12,73,"ORA","R",26.58,"COSTA MESA, JCT. RTE. 55                                                                                      ",14500,130000,119000,9900,111000,101000,
12,73,"ORA","R",27.28,"COSTA MESA, BEAR STREET                                                                                       ",9900,111000,101000,8400,94000,85000,
12,73,"ORA","R",27.81,"JCT. RTE. 405, SAN DIEGO FREEWAY                                                                              ",8400,94000,85000,"      ","       ","       ",
12,74,"ORA"," ","       ","ORANGE COUNTY                                                                                                 ","      ","       ","       ","      ","       ","       ",
12,74,"ORA"," ",0,"SAN JUAN CAPISTRANO, JCT. RTE. 5                                                                              ","      ","       ","       ",2450,28000,27000,
12,74,"ORA"," ",1.06,"SAN JUAN CAPISTRANO,   CALLE ENTRADERO DRIVE                                                                  ",2450,28000,27000,2500,26500,25000,
12,74,"ORA"," ",2.2,"RANCHO VIEJO WAY                                                                                              ",2500,26500,25000,2650,20500,20000,
12,74,"ORA"," ",5.24,"CONROCK ENTRANCE                                                                                              ",1700,13300,13000,1400,10700,10400,
12,74,"ORA"," ",8.13,"TROUGH CREEK                                                                                                  ",1400,10700,10400,1400,10700,10400,
12,74,"ORA"," ",9.25,"LUCAS CANYON ROAD                                                                                             ",1400,10700,10400,1350,10200,9500,
12,74,"ORA"," ",16.6,"ORANGE-RIVERSIDE COUNTY LINE                                                                                  ",1200,8900,8300,"      ","       ","       ",
8,74,"RIV"," ",0,"ORANGE-RIVERSIDE COUNTY LINE                                                                                  ","      ","       ","       ",1200,8900,8300,
8,74,"RIV"," ",11.83,"ELSINORE, GRAND AVENUE                                                                                        ",1200,9000,8400,1650,17100,16600,
8,74,"RIV","R",14.19,"ELSINORE, LAKE SHORE DRIVE                                                                                    ",2000,20600,20000,1800,18600,18000,
8,74,"RIV","R",15,"GUNNERSON STREET/ STICKLAND AVENUE                                                                            ",1800,18600,18000,1900,19600,19000,
8,74,"RIV","R",16.34,"ELSINORE, JCT. RTE. 15                        ",1900,20700,20000,1500,16800,16200,
8,74,"RIV"," ",25.75,"PERRIS, SEVENTH STREET                                                                                        ",1500,16500,16000,1550,17800,17200,
8,74,"RIV"," ",26.8,"PERRIS, D STREET                                                                                              ",1550,17800,17200,1750,20400,19800,
8,74,"RIV"," ",27.53,"PERRIS, NORTH JCT. RTE.   215; FOURTH STREET                                                                  ",1550,18000,17500,"      ","       ","       ",
8,74,"RIV"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
8,74,"RIV"," ",27.54,"SOUTH JCT. RTE. 215, CASE ROAD                                                                                ","      ","       ","       ",1700,20000,19500,
8,74,"RIV"," ",28.91,"ETHANAC ROAD                                                                                                  ",1700,20000,19500,1850,21600,21000,
8,74,"RIV"," ",29.8,"MENIFEE ROAD                                                                                                  ",1850,21600,21000,2000,23200,22500,
8,74,"RIV"," ",34.33,"JCT. RTE. 79 SOUTH,   WINCHESTER ROAD                                                                         ",2100,24800,24000,2500,29000,28000,
8,74,"RIV"," ",36.93,"WARREN ROAD                                                                                                   ",2550,29500,28500,2450,28000,27000,
8,74,"RIV"," ",39.49,"HEMET, LYON AVENUE               ",2450,28000,27000,2900,33500,32000,
8,74,"RIV"," ",40.59,"HEMET, STATE STREET                                                                                           ",2900,33500,32000,2700,31500,30000,
8,74,"RIV"," ",41.34,"HEMET, JCT. RTE. 79 NORTH,   SAN JACINTO STREET                                                               ",2750,32000,30000,2500,29500,27500,
8,74,"RIV"," ",41.84,"HEMET, YALE STREET                                                                                            ",2500,29000,27500,2150,25500,24000,
8,74,"RIV"," ",42.34,"CORNELL STREET                                                                                                ",2150,25500,24000,2100,24900,23500,
8,74,"RIV"," ",43.34,"HEMET STREET                                                                                                  ",2100,24900,23500,1650,19700,18700,
8,74,"RIV"," ",44.74,"MOUNTAIN STREET                                                                                               ",1350,15800,15000,1350,16300,15500,
8,74,"RIV"," ",48.29,"SAN BERNARDINO NATIONAL   FOREST BOUNDARY                                                                     ",400,4750,4500,320,3800,3600,
8,74,"RIV"," ",59.25,"JCT. RTE. 243 NORTH; IDYLLWILD ROAD                                                                           ",320,3800,3600,380,4250,4000,
8,74,"RIV"," ",71.75,"JCT. RTE. 371 WEST,   CAHUILLA ROAD                                                                           ",290,3200,3000,270,3000,2800,
8,74,"RIV"," ",94.44,"PALM DESERT, HOMESTEAD ROAD                                                                                   ",900,9800,9200,1900,20700,19300,
8,74,"RIV","R",96.01,"PALM DESERT, JCT. RTE. 111                                                                                    ",1900,20700,19300,"      ","       ","       ",
11,75," SD"," ","       ","SAN DIEGO COUNTY                                                                                              ","      ","       ","       ","      ","       ","       ",
11,75," SD"," ",9,"SAN DIEGO, SOUTH JCT. RTE. 5                                                                                  ","      ","       ","       ",6000,75000,72000,
11,75," SD"," ",9.31,"SAN DIEGO, SATURN   BOULEVARD/19TH STREET                                                                     ",6000,75000,72000,4350,54000,52000,
11,75," SD"," ",10.07,"IMPERIAL BEACH, 13TH STREET                                                                                   ",4350,54000,52000,3000,37500,36000,
11,75," SD"," ",10.57,"IMPERIAL BEACH, 9TH STREET                                                                                    ",3000,37500,36000,2000,24800,24000,
11,75," SD"," ",10.72,"IMPERIAL BEACH, DELAWARE STREET                                                                               ",2000,24800,24000,1800,22500,21700,
11,75," SD"," ",10.79,"IMPERIAL BEACH, 7TH STREET                                                                                    ",1800,22500,21700,1450,17800,17200,
11,75," SD"," ",10.99,"IMPERIAL BEACH, RAINBOW DRIVE                                                                                 ",1450,17800,17200,2450,22100,20000,
11,75," SD"," ",13.97,"CORONADO, SILVER STRAND STATE PARK                                                                            ",2450,22100,20000,5100,27500,24700,
11,75," SD"," ",17.61,"CORONADO, ENTRANCE TO   NAVAL AMPHIBIOUS BASE (GATE 3)                                                        ",5100,27500,24700,5400,29500,26500,
11,75," SD"," ",18.47,"CORONADO, POMONA AVENUE                                                                                       ",5400,29500,26500,5300,29000,26000,
11,75," SD"," ",18.93,"CORONADO, 10TH STREET/PARK PLACE                                                                              ",5300,29000,26000,5900,32000,28500,
11,75," SD"," ",19.05,"CORONADO, 9TH STREET                                                                                          ",5900,32000,28500,5900,32000,28500,
11,75," SD"," ",19.16,"CORONADO, 8TH STREET -                                                                                        ",5900,32000,28500,6300,34000,30500,
11,75," SD"," ",19.38,"CORONADO, 6TH STREET                                                                                          ",6300,34000,30500,2600,35000,30500,
11,75," SD"," ",19.59,"CORONADO, JCT. RTE. 282 (4TH STREET)                                                                          ",2600,35000,30500,2150,29000,25000,
11,75," SD"," ",19.7,"CORONADO, JCT. RTE. 282 (3RD STREET)                                                                          ",2150,29000,25000,"      ","       ","       ",
11,75," SD","R",19.7,"C O U P L E T . . EASTBOUND . . . ONE WAY TRAVE                                                               ","      ","       ","       ","      ","       ","       ",
11,75," SD","R",19.7,"CORONADO, JCT. RTE. 282 ON   4TH STREET AT ORANGE AVENUE                                                      ","      ","       ","       ",2800,31000,28500,
11,75," SD","R",19.79,"CORONADO, ON 4TH STREET   AT C AVENUE                                                                         ",2800,31000,28500,2850,31500,29000,
11,75," SD","R",19.99,"CORONADO, ON 4TH STREET   AT POMONA AVENUE                                                                    ",2850,31500,29000,"      ","       ","       ",
11,75," SD","R",19.7,"C O U P L E T . . WESTBOUND . . . ONE WAY TRAVE                                                               ","      ","       ","       ","      ","       ","       ",
11,75," SD","R",19.7,"CORONADO, JCT. RTE. 282 ON   3RD STREET AT ORANGE AVENUE                                                      ","      ","       ","       ",2600,28500,26500,
11,75," SD","R",19.79,"CORONADO, ON 3RD STREET   AT C AVENUE                                                                         ",2600,28500,26500,2700,30000,27500,
11,75," SD","R",20.04,"CORONADO, ON POMONA AVENUE   AT 4TH STREET                                                                    ",2700,30000,27500,"      ","       ","       ",
11,75," SD","R",20.04,"C O U P L E T . . END . . . . BEGIN TWO WAY TRA                                                               ","      ","       ","       ","      ","       ","       ",
11,75," SD","R",20.04,"CORONADO, BEGIN DIVIDED   HIGHWAY FACILITY                                                                    ","      ","       ","       ",6500,73000,67000,
11,75," SD","R",20.14,"CORONADO, GLORIETTA BOULEVARD                                                                                 ",6500,73000,67000,7500,83000,77000,
11,75," SD","R",20.28,"CORONADO, SAN DIEGO-CORONADO BRIDGE TOLL  GATES; BEGIN FREEWAY                                            ",7500,83000,77000,7500,83000,77000,
11,75," SD","R",20.49,"CORONADO, THE SAN DIEGO-   CORONADO BRIDGE                                                                    ","      ","       ","       ","      ","       ","       ",
11,75," SD","R",22.26,"SAN DIEGO, JCT. RTE. 5                                                                                        ",7600,85000,78000,"      ","       ","       ",
11,76," SD"," ","       ","SAN DIEGO COUNTY                                                                                              ","      ","       ","       ","      ","       ","       ",
11,76," SD","R",0,"OCEANSIDE, JCT. RTE. 5                                                                                        ","      ","       ","       ",4250,55000,51000,
11,76," SD","R",0.49,"OCEANSIDE, LORETTA STREET                                                                                     ",4250,55000,51000,4200,54000,50000,
11,76," SD","R",1.16,"OCEANSIDE, CANYON DRIVE                                                                                       ",4200,54000,50000,3950,50000,47000,
11,76," SD","R",1.77,"OCEANSIDE, BENET ROAD                                                                                         ",3950,50000,47000,3950,50000,47000,
11,76," SD","R",2.15,"OCEANSIDE, AIRPORT ROAD                                                                                       ",3950,50000,47000,4200,54000,50000,
