"DISTRICT","ROUTE","COUNTY","Postmile Prefix","POSTMILE","DESCRIPTION","BACK PEAK HR","BACK PEAK MONTH","BACK AADT","AHEAD PEAK HR","AHEAD PEAK MONTH","AHEAD AADT",
11,111,"IMP"," ",26.67,"RUTHERFORD ROAD                                                                                               ",620,7100,6400,670,7700,6900,
11,111,"IMP"," ",29.3,"TWO RIVERS SAFETY   ROADSIDE REST AREA                                                                        ","      ","       ","       ","      ","       ","       ",
11,111,"IMP"," ",32.01,"CALIPATRIA, SOUTH CITY LIMITS                                                                                 ",670,7700,6900,680,7700,6900,
11,111,"IMP"," ",32.51,"CALIPATRIA,   JCT. RTE. 115 EAST                                                                              ",650,7300,6600,680,7700,6900,
11,111,"IMP"," ",32.74,"CALIPATRIA,   CALIFORNIA STREET                                                                               ",680,7700,6900,560,6400,5700,
11,111,"IMP"," ",36.09,"SINCLAIR ROAD                                                                                                 ",560,6400,5700,740,8400,7500,
11,111,"IMP"," ",39.82,"NILAND, NILAND AVENUE                                                                                         ",740,8400,7500,490,5600,5000,
11,111,"IMP"," ",40.4,"NILAND, THIRD STREET                                                                                          ",490,5600,5000,520,5900,5300,
11,111,"IMP"," ",40.71,"BEAL ROAD                                                                                                     ",520,5900,5300,520,5900,5300,
11,111,"IMP"," ",42.47,"ENGLISH ROAD                                                                                                  ",520,5900,5300,280,3200,2700,
11,111,"IMP"," ",57.63,"BOMBAY BEACH ROAD                                                                                             ",280,3200,2700,310,3400,3000,
11,111,"RIV"," ",65.4,"IMPERIAL COUNTY -RIVERSIDE COUNTY                                                                             ",310,3400,3000,360,3900,3500,
11,111,"RIV"," ",7.67,"SALTON SEA STATE PARK ROAD                                                                                    ",360,3900,3500,380,4150,3700,
11,111,"RIV"," ",18.43,"MECCA, JCT. RTE. 195 WEST                                                                                     ",380,4150,3700,710,7700,6900,
11,111,"RIV"," ",24.22,"THERMAL, CHURCH STREET                                                                                        ",760,8400,7400,1100,12300,10900,
11,111,"RIV"," ",24.51,"AIRPORT BOULEVARD/AVENUE 56                                                                                   ",1100,12300,10900,1150,13400,11700,
11,111,"RIV"," ",27,"COACHELLA, AVENUE 52                                                                                          ",1150,13400,11700,1450,16900,14700,
11,111,"RIV"," ",27.56,"COACHELLA, NINTH STREET                                                                                       ",1450,16900,14700,1550,18200,15900,
11,111,"RIV"," ",27.76,"COACHELLA, SIXTH STREET                                                                                       ",1550,18200,15900,1300,15300,13300,
11,111,"RIV"," ",28.53,"COACHELLA, SOUTH JCT. RTE.86                                                                                  ",1300,15400,13400,"      ","       ","       ",
11,111,"RIV"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
11,111,"RIV","L",27.8,"WEST JCT. RTE. 10                                                                                             ","      ","       ","       ",610,6500,5900,
11,111,"RIV","L",28.17,"AVENUE 45                                                                                                     ",610,6500,5900,620,6700,6000,
11,111,"RIV","L",28.74,"INDIO, INDIO CENTRE BOULE=   VARD/AVENUE 46                                                                   ",620,6700,6000,"      ","       ","       ",
11,111,"RIV"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
11,111,"RIV"," ",28.53,"INDIO, NORTH JCT. RTE. 86                                                                                     ","      ","       ","       ",1000,11400,11000,
11,111,"RIV"," ",28.74,"INDIO,   INDIO CENTRE BOULEVARD                                                                               ",1000,11400,11000,1450,16800,15100,
11,111,"RIV"," ",28.82,"INDIO, FLOWER STREET                                                                                          ",1450,16800,15100,1450,16900,15200,
11,111,"RIV"," ",28.99,"INDIO, GRACE AVENUE                                                                                           ",1450,16900,15200,1600,18600,16800,
11,111,"RIV"," ",29.09,"INDIO, JACKSON STREET                                                                                         ",1600,18600,16800,2100,24400,22000,
11,111,"RIV"," ",29.26,"INDIO, TOWNE AVENUE                                                                                           ",2100,24400,22000,2300,27000,24300,
11,111,"RIV"," ",29.49,"INDIO, DEGLET NOOR STREET                                                                                     ",2300,27000,24300,2650,31000,28000,
11,111,"RIV"," ",30.1,"INDIO, MONROE STREET                                                                                          ",2650,31000,28000,2600,27500,24800,
11,111,"RIV"," ",31.31,"INDIO, MADISON STREET                                                                                         ",3000,31500,28500,2600,27500,24700,
11,111,"RIV"," ",34.01,"WASHINGTON STREET                                                                                             ",2600,27500,24700,3050,32000,29000,
11,111,"RIV"," ",34.54,"RACQUET CLUB DRIVE                                                                                            ",3050,32000,29000,2800,32500,28500,
11,111,"RIV"," ",35.41,"INDIAN WELLS, MILES AVENUE                                                                                    ",2800,32500,28500,3800,40000,36000,
11,111,"RIV"," ",37.63,"COOK STREET                                                                                                   ",3800,40000,36000,3800,42500,37000,
8,111,"RIV"," ",37.86,"DISTRICT 11 AND 8 BOUNDARY                                                                                    ",3800,42500,37000,3800,42500,37000,
8,111,"RIV"," ",38.64,"PALM DESERT,   PORTOLA AVENUE                                                                                 ",3800,42500,37000,3700,44500,37000,
8,111,"RIV","L",39.53,"MILEPOST EQUATION   =39.45                                                                                    ",,,,,,,
8,111,"RIV"," ",39.57,"PALM DESERT,   JCT. RTE. 74 SOUTH                                                                             ",3700,44500,37000,3550,42500,35500,
8,111,"RIV","R",40.8,"MILEPOST EQUATION  =40.89                                                                                     ",,,,,,,
8,111,"RIV"," ",41.27,"RANCHO MIRAGE, BOB HOPE DRIVE                                                                                 ",3400,36500,31000,3450,37500,32000,
8,111,"RIV"," ",43.35,"COUNTRY CLUB DRIVE   (40TH AVENUE)                                                                            ",3400,38500,32500,3400,39000,33000,
8,111,"RIV"," ",44.63,"FRANK SINATRA DRIVE                                                                                           ",3350,40000,33500,3350,40500,34000,
8,111,"RIV"," ",45.39,"CATHEDRAL CITY, DATE PALM   AVENUE/BROADWAY                                                                   ",3350,41000,34500,3350,42500,35500,
8,111,"RIV"," ",47.25,"GOLF CLUB DRIVE                                                                                               ",3350,42500,35500,3350,43000,36000,
8,111,"RIV"," ",47.63,"BEGIN REALIGNMENT, GENE   AUTRY (RIGHT TURN ONTO GENE AUTRY)                                                  ",3300,42500,35500,760,10100,8400,
8,111,"RIV","T",49.37,"RAMON ROAD                                                                                                    ",970,13400,11200,950,14900,12400,
8,111,"RIV","T",51.59,"VISTA CHINO (LEFT TURN   ONTO VISTA CHINO)                                                                    ",980,15500,12900,1700,27000,22700,
8,111,"RIV","T",52.37,"FARRELL DRIVE                                                                                                 ",1700,27000,22700,1250,19600,16300,
8,111,"RIV","T",52.88,"SUNRISE WAY                                                                                                   ",1250,19600,16300,1200,19800,16500,
8,111,"RIV","T",53.38,"AVENIDA CABALLEROS                                                                                            ",1200,19800,16500,940,15200,12700,
8,111,"RIV","T",53.63,"VIA MIRALESTE                                                                                                 ",940,15200,12700,830,13400,11200,
8,111,"RIV","T",53.88,"INDIAN CANYON                                                                                                 ",830,13400,11200,530,7800,6500,
8,111,"RIV","T",53.94,"PALM CANYON (RIGHT TURN   ONTO NORTH PALM CANYON)  PALM SPRINGS, VISTA CHINO ROAD                             ",530,7800,6500,2150,22000,18000,
8,111,"RIV"," ",54.96,"PALM SPRINGS, TRAMWAY DRIVE                                                                                   ",2100,19700,16000,1900,17400,14000,
8,111,"RIV","R",62.54,"BEGIN FREEWAY                                                                                                 ",,,,,,,
8,111,"RIV","R",63.38,"JCT. RTE. 10 FREEWAY,   WHITEWATER, WEST                                                                      ",1650,13300,12100,"      ","       ","       ",
4,112,"ALA"," ","       ","ALAMEDA COUNTY                                                                                                ","      ","       ","       ","      ","       ","       ",
4,112,"ALA","R",0,"SAN LEANDRO, JCT. RTE. 61                                                                                     ","      ","       ","       ",2150,24000,21700,
4,112,"ALA"," ",0.6,"JCT. RTE. 880                                                                                                 ",4250,42500,40000,2900,32000,31500,
4,112,"ALA"," ",1.51,"SAN LEANDRO,   SAN LEANDRO BOULEVARD                                                                          ",2900,30000,29500,1750,18400,17700,
4,112,"ALA"," ",1.78,"SAN LEANDRO, JCT. RTE. 185                                                                                    ",1500,16000,15100,"      ","       ","       ",
10,113,"SOL"," ","       ","SOLANO COUNTY                                                                                                 ","      ","       ","       ","      ","       ","       ",
10,113,"SOL"," ",0,"JCT. RTE. 12                                                                                                  ","      ","       ","       ",330,3400,2950,
10,113,"SOL"," ",11.61,"ELMIRA ROAD                                                                                                   ",330,3400,2950,300,2950,2600,
10,113,"SOL"," ",11.69,"MILEPOST EQUATION  =11.88                                                                                     ",,,,,,,
10,113,"SOL"," ",18.95,"DIXON, WEST CHERRY STREET                                                                                     ",320,3050,2700,460,4300,3800,
10,113,"SOL"," ",19.29,"DIXON, A STREET                                                                                               ",700,6600,5900,990,9400,8300,
10,113,"SOL"," ",19.96,"DIXON, NORTH ADAMS STREET                                                                                     ",1250,12100,10600,1100,9900,9000,
10,113,"SOL"," ",21.24,"WEST JCT. RTE. 80 FREEWAY,   DIXON, NORTH                                                                     ",950,8300,7900,"      ","       ","       ",
10,113,"SOL"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
10,113,"SOL","R",21.77,"EAST JCT. RTE. 80 FREEWAY,   BEGIN FREEWAY                                                                    ","      ","       ","       ",3000,30000,28500,
10,113,"YOL","R",22.45,"SOLANO-YOLO COUNTY LINE                                                                                       ",3000,30000,28500,"      ","       ","       ",
3,113,"YOL","R",0,"SOLANO-YOLO COUNTY LINE   (PUTAH CREEK BRIDGE)                                                                ","      ","       ","       ",3000,30000,28500,
3,113,"YOL","R",0.42,"HUTCHINSON DRIVE INTERCHANGE                                                                                  ",3000,30000,28500,2900,30000,28000,
3,113,"YOL","R",1.08,"DAVIS,   RUSSELL BOULEVARD INTERCHANGE                                                                        ",2900,30000,28000,2400,23700,22100,
3,113,"YOL","R",2.08,"COUNTY ROAD 31 INTERCHANGE                                                                                    ",2400,23700,22100,2000,20200,16700,
3,113,"YOL","R",4.11,"COUNTY ROAD 29 INTERCHANGE                                                                                    ",2000,20200,16700,1450,16300,15300,
3,113,"YOL","R",6.11,"COUNTY ROAD 27 INTERCHANGE                                                                                    ",1450,16300,15300,1300,14100,13300,
3,113,"YOL","R",7.66,"COUNTY ROAD 25 INTERCHANGE                                                                                    ",1300,14100,13300,1350,15300,14400,
3,113,"YOL","R",9.23,"GIBSON ROAD INTERCHANGE                                                                                       ",1350,15300,14400,1150,12800,12000,
3,113,"YOL","R",10.15,"EAST MAIN STREET INTERCHANGE                                                                                  ",1150,12800,12000,1000,10600,10000,
3,113,"YOL","R",10.72,"JCT. RTE. 5 FREEWAY                                                                                           ",1000,10600,10000,"      ","       ","       ",
3,113,"YOL"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
3,113,"YOL"," ",11.44,"JCT. RTE. 5 FREEWAY                                                                                           ","      ","       ","       ",610,7000,5900,
3,113,"YOL"," ",12.33,"COUNTY ROAD P18 C                                                                                             ",610,7000,5900,360,4500,3800,
3,113,"YOL"," ",14.09,"COUNTY ROAD P100                                                                                              ",360,4500,3800,300,3800,3200,
3,113,"YOL"," ",18.66,"COUNTY ROAD P13                                                                                               ",300,3800,3200,250,2900,2550,
3,113,"YOL","R",21.2,"COUNTY ROAD 102                                                                                               ",250,2900,2550,750,10600,9000,
3,113,"YOL"," ",21.9,"KNIGHTS LANDING,   JCT. RTE. 45 NORTH                                                                         ",750,10600,9000,820,10400,8900,
3,113,"YOL"," ",22.08,"YOLO COUNTY                                                                                                   ","      ","       ","       ","      ","       ","       ",
3,113,"SUT"," ",2.79,"KNIGHTS ROAD                                                                                                  ",550,7200,6300,600,7200,6200,
3,113,"SUT"," ",4.86,"DEL MONTE AVENUE                                                                                              ",600,7200,6200,430,5800,4800,
3,113,"SUT","R",10.81,"SUTTER CAUSEWAY BRIDGE                                                                                        ",430,5800,4800,430,5800,4800,
3,113,"SUT"," ",14.29,"GEORGE WASHINGTON BOULEVARD                                                                                   ",430,5800,4800,480,4750,4100,
3,113,"SUT"," ",16.38,"JCT. RTE. 99                                                                                                  ",480,4750,4100,"      ","       ","       ",
4,114," SM"," ","       ","SAN MATEO COUNTY                                                                                              ","      ","       ","       ","      ","       ","       ",
4,114," SM"," ",5,"JCT. RTE. 101                                                                                                 ","      ","       ","       ",4800,48000,44000,
4,114," SM"," ",5.93,"JCT. RTE. 84,   EAST PALO ALTO                                                                                ",4800,48000,44000,"      ","       ","       ",
11,115,"IMP"," ","       ","IMPERIAL COUNTY                                                                                               ","      ","       ","       ","      ","       ","       ",
11,115,"IMP","R",3.2,"JCT. RTE. 8 FREEWAY,   VAN DER LINDEN INTERCHANGE                                                             ","      ","       ","       ",140,1550,1050,
11,115,"IMP","R",7.19,"KAVANAUGH ROAD                                                                                                ",140,1550,1050,400,4100,3150,
11,115,"IMP","R",9.26,"HOLTVILLE, GRAPE AVENUE                                                                                       ",400,4100,3150,440,5700,4600,
11,115,"IMP","L",9.54,"HOLTVILLE, WALNUT AVENUE/5TH STREET                                                                           ",440,5700,4600,1000,12300,10400,
11,115,"IMP","L",9.75,"HOLTVILLE, HOLT AVENUE                                                                                        ",1000,12300,10400,960,12000,10000,
11,115,"IMP","L",10.11,"HOLTVILLE, FOURTH STREET                                                                                      ",960,12000,10000,590,6800,6000,
11,115,"IMP","L",11.4,"EVANS HEWES HIGHWAY   (MILEPOST EQUATION)                                                                     ",590,6800,6000,290,3400,2600,
11,115,"IMP"," ",21.17,"EAST JCT. RTE. 78                                                                                             ",180,2100,1750,"      ","       ","       ",
11,115,"IMP"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
11,115,"IMP"," ",21.18,"WEST JCT. RTE. 78                                                                                             ","      ","       ","       ",130,1500,1100,
11,115,"IMP"," ",25.99,"RUTHERFORD ROAD                                                                                               ",130,1500,1100,230,2500,2050,
11,115,"IMP"," ",31.63,"WIRT ROAD                                                                                                     ",190,2000,1650,200,2200,1800,
11,115,"IMP"," ",34.52,"CALIPATRIA, EAST AVENUE                                                                                       ",200,2200,1800,320,3500,2850,
11,115,"IMP"," ",34.88,"CALIPATRIA, INDUSTRIAL AVENUE                                                                                 ",320,3500,2850,430,4800,4200,
11,115,"IMP"," ",35.24,"CALIPATRIA, JCT. RTE. 111                                                                                     ",340,4000,3700,"      ","       ","       ",
4,116,"SON"," ","       ","SONOMA COUNTY                                                                                                 ","      ","       ","       ","      ","       ","       ",
4,116,"SON"," ",0,"JCT. RTE. 1, JENNER, SOUTH                                                                                    ","      ","       ","       ",690,3850,3200,
4,116,"SON"," ",4.93,"AUSTIN CREEK                                                                                                  ",820,4600,3750,970,5400,4400,
4,116,"SON","R",6.73,"MILEPOST EQUATION   =6.87                                                                                     ",,,,,,,
4,116,"SON"," ",7.78,"MONTE RIO ROAD   (TOWN CENTER)                                                                                ",1150,7200,5700,1300,9300,7300,
4,116,"SON"," ",11.16,"GUERNEWOOD PARK,   HULBERT CREEK BRIDGE                                                                       ",1250,10700,8400,1250,10700,8400,
4,116,"SON"," ",12.08,"GUERNEVILLE,   ARMSTRONG WOODS ROAD                                                                           ",1150,12800,11500,960,7300,6000,
4,116,"SON"," ",12.1,"RUSSIAN RIVER BRIDGE                                                                                          ","      ","       ","       ","      ","       ","       ",
4,116,"SON"," ",14.05,"SANTA NELLA WINERY ROAD   (TO ODD FELLOWS PARK)                                                               ",410,3350,2750,410,3550,2850,
4,116,"SON"," ",19.39,"FORESTVILLE, MIRABEL ROAD                                                                                     ",890,4750,4000,2150,13500,11800,
4,116,"SON"," ",21.8,"GUERNEVILLE ROAD                                                                                              ",1200,12100,11300,950,9400,8800,
4,116,"SON","R",22.71,"MILEPOST EQUATION  =22.84                                                                                     ",,,,,,,
4,116,"SON"," ",23.05,"GRATON/FREI ROADS                                                                                             ",1100,11000,10300,1450,14200,13300,
4,116,"SON","R",24.05,"OCCIDENTAL/MOLINO ROADS                                                                                       ",1500,14900,13900,1500,15100,14100,
4,116,"SON"," ",25.69,"SEBASTOPOL, COVERT LANE                                                                                       ",1950,19100,17900,1950,19500,18200,
4,116,"SON"," ",26.51,"SEBASTOPOL, HEALDSBURG   AVENUE/MAIN STREET                                                                   ",2250,22200,20800,"      ","       ","       ",
4,116,"SON","R",26.65,"C O U P L E T . . WESTBOUND . . . ONE WAY TRAVE                                                               ","      ","       ","       ","      ","       ","       ",
4,116,"SON","R",26.68,"SEBASTOPOL, ON PETALUMA   AVENUE                                                                              ","      ","       ","       ",1100,12700,12300,
4,116,"SON","R",26.73,"SEBASTOPOL, JCT. RTE. 12   EAST, SEBASTOPOL/BODEGA AVENUES                                                    ",1100,12700,12300,1200,13700,13200,
4,116,"SON","R",26.65,"C O U P L E T . . EASTBOUND . . . ONE WAY TRAVEL                                                              ","      ","       ","       ","      ","       ","       ",
4,116,"SON","R",26.65,"SEBASTOPOL, ON MAIN STREET                                                                                    ","      ","       ","       ",1100,12700,12300,
4,116,"SON","R",26.73,"SEBASTOPOL, JCT. RTE. 12   EAST, SEBASTOPOL/BODEGA AVENUES                                                    ",1100,12700,12300,1200,13600,13100,
4,116,"SON","R",27.38,"C O U P L E T . . END . . . BEGIN TWO WAY TRAVEL                                                              ","      ","       ","       ","      ","       ","       ",
4,116,"SON"," ",27.3,"SEBASTOPOL, PETALUMA AVENUE                                                                                   ","      ","       ","       ",1900,21300,20600,
4,116,"SON"," ",28.56,"BLOOMFIELD ROAD                                                                                               ",1750,20000,19300,1400,16100,15500,
4,116,"SON"," ",30.33,"CUNNINGHAM, LONE PINE ROAD                                                                                    ",1200,13900,13400,1350,15200,14700,
4,116,"SON"," ",33.61,"STONY POINT ROAD (EAST)                                                                                       ",1450,16500,15900,1650,18100,17000,
4,116,"SON"," ",35.03,"COTATI, NORTH JCT. RTE. 101                                                                                   ",1950,22600,21300,"      ","       ","       ",
4,116,"SON"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
4,116,"SON"," ",35.04,"PETALUMA,   SOUTH JCT. RTE. 101                                                                               ","      ","       ","       ",2800,34000,31500,
4,116,"SON"," ",36.41,"FRATES ROAD                                                                                                   ",1750,21000,19400,1400,17100,15800,
4,116,"SON"," ",39.29,"LAKEVILLE ROAD                                                                                                ",1300,15600,14400,250,3000,2750,
4,116,"SON"," ",41.81,"ADOBE ROAD                                                                                                    ",250,3000,2750,1450,15500,14700,
4,116,"SON"," ",44.2,"WATMAUGH ROAD (TO SONOMA)                                                                                     ",1450,16500,15500,1550,17600,16600,
4,116,"SON"," ",44.84,"ARNOLD DRIVE                                                                                                  ",1550,17600,16600,1350,14900,13700,
4,116,"SON"," ",46.76,"JCT. RTE. 121,   SCHELLVILLE, WEST                                                                            ",1350,14600,13600,"      ","       ","       ",
7,118,"VEN"," ","       ","VENTURA COUNTY                                                                                                ","      ","       ","       ","      ","       ","       ",
7,118,"VEN"," ",0.52,"JCT. RTE. 126,   SANTA PAULA FREEWAY                                                                          ","      ","       ","       ",2550,27000,25000,
7,118,"VEN"," ",1.04,"SATICOY, TELEPHONE ROAD                                                                                       ",2550,27000,25000,2650,28000,26000,
7,118,"VEN"," ",1.17,"SATICOY, LOS ANGELES AVENUE                                                                                   ",2650,28000,26000,2750,28000,26000,
7,118,"VEN"," ",2.16,"JCT. RTE. 232,   VINEYARD AVENUE                                                                              ",2550,25500,24000,1350,13800,12500,
7,118,"VEN"," ",4.16,"SANTA CLARA AVENUE                                                                                            ",1350,13800,12500,1100,11500,10000,
7,118,"VEN"," ",10.92,"SOMIS, JCT. RTE. 34 SOUTH,   SOMIS ROAD                                                                       ",1200,13000,10700,1750,18600,16200,
7,118,"VEN"," ",14.69,"GRIMES CANYON ROAD                                                                                            ",1750,18600,16200,1750,19800,17000,
7,118,"VEN"," ",17.42,"WEST JCT. RTE. 23,   MOORPARK AVENUE,  NORTH OF ROUTE 118                                                     ",1750,19800,17000,2500,28500,26000,
7,118,"VEN","R",17.91,"EAST JCT. RTE. 23   (LEFT ONTO MOORPARK ROAD)                                                                 ",2500,28500,26000,2200,24500,23300,
7,118,"VEN","R",18.33,"RIGHT ONTO LOS ANGELES AVENUE                                                                                 ",2200,23900,23000,1900,20800,20000,
7,118,"VEN","T",20.97,"BEGIN FREEWAY                                                                                                 ",,,,,,,
7,118,"VEN","T",20.7,"COLLEGE VIEW AVENUE                                                                                           ",1900,20800,20000,2200,27000,25000,
7,118,"VEN","T",21.04,"MILEPOST EQUATION =R20.45                                                                                     ",,,,,,,
7,118,"VEN","R",23.39,"MADERA ROAD INTERCHANGE                                                                                       ",2200,27000,25000,5600,65000,61000,
7,118,"VEN","R",23.82,"FIRST STREET INTERCHANGE                                                                                      ",5600,65000,61000,7000,78000,74000,
7,118,"VEN","R",24.81,"SIMI VALLEY,   ERRINGER ROAD INTERCHANGE                                                                      ",7000,78000,74000,8000,84000,81000,
7,118,"VEN","R",25.81,"SIMI VALLEY, SYCAMORE   DRIVE INTERCHANGE                                                                     ",8000,84000,81000,9000,90000,88000,
7,118,"VEN","R",27.3,"SIMI VALLEY, TAPO CANYON   ROAD INTERCHANGE                                                                   ",9000,90000,88000,9100,91000,89000,
7,118,"VEN","R",28.82,"SIMI VALLEY,   STEARNS STREET INTERCHANGE                                                                     ",9100,91000,89000,9400,95000,93000,
7,118,"VEN","R",29.56,"SIMI VALLEY, YOSEMITE   STREET INTERCHANGE                                                                    ",9400,95000,93000,9400,96000,94000,
7,118,"VEN","R",30.52,"SIMI VALLEY,   KUEHNER DRIVE INTERCHANGE                                                                      ",9400,96000,94000,9500,97000,95000,
7,118,"VEN","R",32.43,"ROCKY PEAK ROAD INTERCHANGE                                                                                   ",9500,97000,95000,9500,98000,96000,
7,118,"VEN","R",32.6,"VENTURA COUNTY                                                                                                ","      ","       ","       ","      ","       ","       ",
7,118," LA","R",1.8,"JCT. RTE. 27 SOUTH                                                                                            ",9500,98000,96000,9800,102000,100000,
7,118," LA","R",2.68,"LOS ANGELES, DE SOTO   AVENUE INTERCHANGE                                                                     ",9800,102000,100000,11600,123000,120000,
7,118," LA","R",3.86,"WINNETKA AVENUE   INTERCHANGE                                                                                 ",11600,123000,120000,11500,123000,120000,
7,118," LA","R",4.64,"GRANADA HILLS, TAMPA   AVENUE INTERCHANGE                                                                     ",11500,123000,120000,13300,143000,140000,
7,118," LA","R",5.8,"RESEDA BOULEVARD INTERCHANGE                                                                                  ",13300,143000,140000,15000,163000,159000,
7,118," LA","R",6.8,"WHITE OAK AVENUE INTERCHANGE                                                                                  ",15000,163000,159000,14800,163000,159000,
7,118," LA","R",7.8,"BALBOA BOULEVARD INTERCHANGE                                                                                  ",14800,163000,159000,15800,175000,171000,
7,118," LA","R",8.36,"HAYVENHURST AVENUE   INTERCHANGE                                                                              ",15800,175000,171000,16800,188000,184000,
7,118," LA","R",9.05,"WOODLEY AVENUE INTERCHANGE                                                                                    ",16800,188000,184000,16200,183000,179000,
7,118," LA","R",9.81,"JCT. RTE. 405,   SEPULVEDA BOULEVARD                                                                          ",16200,183000,179000,15300,175000,169000,
7,118," LA","R",11.45,"LOS ANGELES, JCT. RTE. 5,   GOLDEN STATE FREEWAY                                                              ",15300,175000,169000,11700,119000,114000,
7,118," LA","R",12.4,"SAN FERNANDO ROAD INTERCHANGE                                                                                 ",11700,119000,114000,10900,106000,100000,
7,118," LA","R",13.2,"LOS ANGELES, GLENOAKS   BOULEVARD INTERCHANGE                                                                 ",10900,106000,100000,8700,81000,76000,
7,118," LA","R",14.08,"LOS ANGELES, JCT. RTE. 210,   FOOTHILL FREEWAY                                                                ",8700,81000,76000,"      ","       ","       ",
6,119,"KER"," ","       ","KERN COUNTY                                                                                                   ","      ","       ","       ","      ","       ","       ",
6,119,"KER"," ",0,"JCT. RTE. 33,   TAFT, SOUTH                                                                                   ","      ","       ","       ",470,4200,3900,
6,119,"KER"," ",0.34,"TAFT, EAST KERN STREET                                                                                        ",470,4200,3900,740,6600,6100,
6,119,"KER"," ",0.83,"TAFT, SECOND STREET                                                                                           ",740,6600,6100,880,7800,7200,
6,119,"KER"," ",2.14,"HARRISON STREET, TAFT, EAST                                                                                   ",860,7700,7100,1000,9100,8400,
6,119,"KER","R",13.29,"TUPMAN ROAD                                                                                                   ",1700,12400,10600,1550,11300,9600,
6,119,"KER","R",13.41,"MILEPOST EQUATION   =14.91                                                                                    ",,,,,,,
6,119,"KER"," ",18.17,"JCT. RTE. 43 NORTH,   ENOS LANE                                                                               ",1550,11300,9600,1000,7700,6200,
6,119,"KER"," ",19.77,"JCT. RTE. 5 FREEWAY                                                                                           ",1000,7700,6200,460,6400,5200,
6,119,"KER"," ",25.26,"BUENA VISTA ROAD                                                                                              ",460,6400,5200,720,10200,8200,
6,119,"KER"," ",30.41,"WIBLE ROAD                                                                                                    ",750,7900,7400,900,9500,8800,
6,119,"KER"," ",31.28,"JCT. RTE. 99,   BAKERSFIELD BYPASS                                                                            ",1100,11800,10900,"      ","       ","       ",
10,120," SJ"," ","       ","SAN JOAQUIN COUNTY                                                                                            ","      ","       ","       ","      ","       ","       ",
10,120," SJ","R",0.49,"MOSSDALE, JCT. RTE. 5 FREEWA  BEGIN FREEWAY                                                                   ","      ","       ","       ",4300,50000,44500,
10,120," SJ","R",1.33,"YOSEMITE AVENUE UNDERCROSSING                                                                                 ",4300,50000,44500,3650,43000,38500,
10,120," SJ","R",3.32,"AIRPORT WAY                                                                                                   ",3650,43000,38500,3600,42500,38000,
10,120," SJ","R",5.31,"MANTECA ROAD/MAIN STREET                                                                                      ",3600,42500,38000,3500,41500,38000,
10,120," SJ","T",6.87,"SOUTH JCT. RTE. 99                                                                                            ",3500,41500,38000,"      ","       ","       ",
10,120," SJ"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
10,120," SJ"," ",6.2,"MANTECA, NORTH JCT. RTE. 99                                                                                   ","      ","       ","       ",3300,36500,33000,
10,120," SJ"," ",6.2,"MANTECA, NORTH JCT. RTE. 99                                                                                   ",1350,15200,11800,1300,14300,11100,
10,120," SJ"," ",11.64,"FRENCH CAMP ROAD                                                                                              ",1300,14300,11100,1500,16600,13000,
10,120," SJ"," ",16.76,"MILEPOST EQUATION  =16.94                                                                                     ",,,,,,,
10,120," SJ"," ",17.03,"ESCALON,   ESCALON-BELLOTA ROAD                                                                               ",1500,16800,13300,2200,24800,20200,
10,120," SJ"," ",17.19,"ESCALON, MAIN/SOUTH   KERN STREETS                                                                            ",1700,19000,15900,1300,14600,12500,
10,120,"STA"," ",21.18,"SAN JOAQUIN COUNTY-STANISLAUS COUNTY                                                                          ",1300,13900,11600,1300,13900,11600,
10,120,"STA"," ",3.16,"VALLEY HOME ROAD                                                                                              ",1300,13900,11600,1600,17200,14600,
10,120,"STA"," ",5.12,"OAKDALE, WEST JCT. RTE. 108                                                                                   ",2250,25500,21600,2400,26500,24300,
10,120,"STA"," ",8.86,"ORANGE BLOSSOM ROAD                                                                                           ",1600,16900,15200,1100,11300,9900,
10,120,"STA","R",15.91,"MILEPOST EQUATION  =15.95                                                                                     ",,,,,,,
10,120,"TUO","T",18.16,"STANISLAUS COUNTY-TUOLUMNE COUNTY                                                                             ",1300,12900,11000,1300,12900,11000,
10,120,"TUO"," ",8.19,"KEYSTONE, LA GRANGE ROAD                                                                                      ",1300,12900,11000,1750,16800,13900,
10,120,"TUO"," ",12.08,"EAST JCT. RTE. 108,   YOSEMITE JUNCTION                                                                       ",1800,17100,13900,580,4400,3050,
10,120,"TUO"," ",15.52,"CHINESE CAMP, MONTEZUMA   ROAD, NORTH JCT. RTE. 49                                                            ",580,4400,3050,680,5700,4300,
10,120,"TUO","R",23.9,"SOUTH JCT. RTE. 49                                                                                            ",670,6100,4600,610,5800,4300,
10,120,"TUO","T",25.52,"MILEPOST EQUATION  =25.57                                                                                     ",,,,,,,
