"Date","Time","Station Type","Maintenance Indicator","Sky Conditions","Visibility","Weather Type","Dry Bulb Temp (F)","Dew Point Temp. (F)","Wet Bulb Temp (F)","% Rel Humidity","Wind Speed (KT)","Wind Dir.","Wind Char. Gusts (KT)","Val. For Wind Char.","Station Pressure","Pressure Tendency","Sea Level Pressure","Report Type","Precipitation total"
"28","256","AO20","-","CLR                                          ","10SM   ","-","64","59","61.2000390625","84","4","10","-","0","29.99001953125","-","160","AA","-"
"28","356","AO20","-","CLR                                          ","10SM   ","-","63","60.1000390625","61.3000390625","90","0","0","-","0","29.98001953125","8","157","AA","-"
"28","456","AO20","-","CLR                                          ","10SM   ","-","62.1000390625","59","60.3000390625","90","0","0","-","0","29.97001953125","-","156","AA","-"
"28","556","AO20","-","CLR                                          ","10SM   ","-","66","61","63","84","0","0","-","0","29.99001953125","-","160","AA","-"
"28","656","AO20","-","CLR                                          ","10SM   ","-","70","61","64.6000390625","73","3","300","-","0","29.99001953125","3","162","AA","-"
"28","756","AO20","-","SCT110 BKN200                                ","10SM   ","-","73","60.1000390625","65.1000390625","64","5","280","-","0","29.99001953125","-","161","AA","-"
"28","856","AO20","-","FEW110 BKN200                                ","10SM   ","-","77","61","66.9000390625","58","7","300","-","0","29.98001953125","-","160","AA","-"
"28","956","AO21","-","BKN250                                       ","10SM   ","-","81","62.1000390625","68.9000390625","53","10","290","-","0","29.98001953125","7","159","AA","-"
"28","1056","AO21","-","BKN250                                       ","10SM   ","-","84","61","69.3000390625","46","11","300","-","0","29.98001953125","-","157","AA","-"
"28","1156","AO21","-","CLR                                          ","10SM   ","-","84","61","69.3000390625","46","10","290","-","0","29.96001953125","-","153","AA","-"
"28","1256","AO21","-","BKN200                                       ","10SM   ","-","84.900078125","62.1000390625","70.2000390625","46","13","320","-","0","29.95001953125","8","148","AA","-"
"28","1356","AO21","-","CLR                                          ","10SM   ","-","87.100078125","61","70.3000390625","42","14","300","G","19","29.94001953125","-","144","AA","-"
"28","1456","AO21","-","CLR                                          ","10SM   ","-","86","62.1000390625","70.5","45","12","310","-","0","29.94001953125","-","143","AA","-"
"28","1556","AO21","-","BKN150 OVC200                                ","10SM   ","-","82.900078125","62.1000390625","69.6000390625","49","15","310","-","0","29.93001953125","6","142","AA","-"
"28","1656","AO21","-","CLR                                          ","10SM   ","-","84.900078125","57.9000390625","68","40","14","290","-","0","29.91001953125","-","133","AA","-"
"28","1756","AO21","-","CLR                                          ","10SM   ","-","82.900078125","60.1000390625","68.5","46","11","300","-","0","29.90001953125","-","130","AA","-"
"28","1856","AO21","-","CLR                                          ","10SM   ","-","79","63","68.7000390625","58","8","270","-","0","29.90001953125","6","130","AA","-"
"28","1956","AO21","-","BKN250                                       ","10SM   ","-","75","63","67.5","66","9","270","-","0","29.91001953125","-","134","AA","-"
"28","2056","AO22","-","CLR                                          ","10SM   ","-","72","63","66.4000390625","73","12","280","-","0","29.93001953125","-","140","AA","-"
"28","2156","AO22","-","CLR                                          ","10SM   ","-","70","62.1000390625","65.1000390625","76","12","270","-","0","29.93001953125","1","141","AA","-"
"28","2256","AO22","-","CLR                                          ","10SM   ","-","68","61","63.7000390625","78","9","270","-","0","29.92001953125","-","137","AA","-"
"28","2356","AO22","-","CLR                                          ","10SM   ","-","66.9000390625","61","63.3000390625","81","4","350","-","0","29.93001953125","-","140","AA","-"
"29","56","AO20","-","CLR                                          ","10SM   ","-","66","61","63","84","4","330","-","0","29.92001953125","6","139","AA","-"
"29","156","AO20","-","CLR                                          ","10SM   ","-","64.9000390625","61","62.6000390625","87","3","310","-","0","29.91001953125","-","136","AA","-"
"29","256","AO20","-","CLR                                          ","10SM   ","-","64","60.1000390625","61.7000390625","87","5","300","-","0","29.90001953125","-","132","AA","-"
"29","356","AO20","-","CLR                                          ","10SM   ","-","63","59","60.6000390625","87","3","310","-","0","29.90001953125","6","130","AA","-"
"29","456","AO20","-","FEW100 BKN200                                ","10SM   ","-","61","59","59.9000390625","93","0","0","-","0","29.90001953125","-","131","AA","-"
"29","556","AO20","-","FEW100 BKN200                                ","10SM   ","-","66","61","63","84","0","0","-","0","29.91001953125","-","133","AA","-"
"29","656","AO20","-","BKN250                                       ","10SM   ","-","71.1000390625","60.1000390625","64.4000390625","68","3","290","-","0","29.91001953125","3","134","AA","-"
"29","756","AO20","-","CLR                                          ","10SM   ","-","75.9000390625","61","66.6000390625","60","12","300","-","0","29.91001953125","-","135","AA","-"
"29","856","AO20","-","CLR                                          ","10SM   ","-","80.1000390625","62.1000390625","68.5","54","10","330","-","0","29.90001953125","-","132","AA","-"
"29","956","AO20","-","BKN250                                       ","10SM   ","-","82.900078125","63","70","51","9","290","-","0","29.90001953125","8","131","AA","-"
"29","1056","AO21","-","BKN250                                       ","10SM   ","-","86","62.1000390625","70.5","45","10","280","-","0","29.89001953125","-","129","AA","-"
"29","1156","AO21","-","BKN250                                       ","10SM   ","-","88","60.1000390625","70","39","7","290","-","0","29.88001953125","-","123","AA","-"
"29","1256","AO21","-","BKN250                                       ","10SM   ","-","91.900078125","57.9000390625","70.2000390625","32","9","280","-","0","29.87001953125","8","121","AA","-"
"29","1356","AO21","-","CLR                                          ","10SM   ","-","91","55.9000390625","68.9000390625","31","10","290","-","0","29.87001953125","-","120","AA","-"
"29","1456","AO21","-","BKN250                                       ","10SM   ","-","91.900078125","59","70.7000390625","33","10","320","-","0","29.85001953125","-","115","AA","-"
"29","1556","AO21","-","CLR                                          ","10SM   ","-","91.900078125","57","69.8000390625","31","13","300","-","0","29.84001953125","8","112","AA","-"
"29","1656","AO21","-","CLR                                          ","10SM   ","-","91","55.9000390625","68.9000390625","31","11","320","-","0","29.84001953125","-","111","AA","-"
"29","1756","AO21","-","SCT200                                       ","10SM   ","-","88","55","67.6000390625","33","14","310","-","0","29.85001953125","-","113","AA","-"
"29","1856","AO21","-","CLR                                          ","10SM   ","-","81","57.9000390625","66.7000390625","46","11","280","-","0","29.86001953125","3","117","AA","-"
"29","1956","AO21","-","CLR                                          ","10SM   ","-","77","57.9000390625","65.3000390625","52","9","270","-","0","29.87001953125","-","121","AA","-"
"29","2056","AO22","-","CLR                                          ","10SM   ","-","73","57.9000390625","63.9000390625","59","10","270","-","0","29.87001953125","-","122","AA","-"
"29","2156","AO22","-","CLR                                          ","10SM   ","-","71.1000390625","55.9000390625","62.1000390625","59","11","270","-","0","29.88001953125","1","123","AA","-"
"29","2256","AO22","-","CLR                                          ","10SM   ","-","68","55.9000390625","61","66","4","330","-","0","29.88001953125","-","124","AA","-"
"29","2356","AO22","-","CLR                                          ","10SM   ","-","68","55.9000390625","61","66","5","320","-","0","29.87001953125","-","122","AA","-"
"30","56","AO20","-","CLR                                          ","10SM   ","-","66.9000390625","55","60.1000390625","66","7","310","-","0","29.86001953125","8","119","AA","-"
"30","156","AO20","-","CLR                                          ","10SM   ","-","66","55.9000390625","60.3000390625","70","4","310","-","0","29.86001953125","-","117","AA","-"
"30","256","AO20","-","CLR                                          ","10SM   ","-","64.9000390625","55","59.4000390625","70","4","290","-","0","29.86001953125","-","117","AA","-"
"30","356","AO20","-","CLR                                          ","10SM   ","-","64.9000390625","55","59.4000390625","70","7","280","-","0","29.87001953125","3","121","AA","-"
"30","456","AO20","-","FEW250                                       ","10SM   ","-","63","55","58.5","76","4","300","-","0","29.88001953125","-","124","AA","-"
"30","556","AO20","-","CLR                                          ","10SM   ","-","66.9000390625","55","60.1000390625","66","5","300","-","0","29.90001953125","-","130","AA","-"
"30","656","AO20","-","CLR                                          ","10SM   ","-","72","55.9000390625","62.4000390625","57","8","290","-","0","29.90001953125","1","132","AA","-"
"30","756","AO20","-","CLR                                          ","10SM   ","-","75.9000390625","57.9000390625","64.9000390625","54","6","270","-","0","29.91001953125","-","135","AA","-"
"30","856","AO20","-","CLR                                          ","10SM   ","-","82","57.9000390625","67.1000390625","44","11","290","-","0","29.91001953125","-","133","AA","-"
"30","956","AO20","-","CLR                                          ","10SM   ","-","84","57","67.3000390625","40","13","300","-","0","29.91001953125","1","133","AA","-"
"30","1056","AO21","-","CLR                                          ","10SM   ","-","87.100078125","60.1000390625","69.8000390625","40","11","300","-","0","29.90001953125","-","132","AA","-"
"30","1156","AO21","-","CLR                                          ","10SM   ","-","89.100078125","59","69.8000390625","36","10","310","-","0","29.88001953125","-","125","AA","-"
"30","1256","AO21","-","CLR                                          ","10SM   ","-","90","62.1000390625","71.6000390625","39","9","320","G","15","29.87001953125","8","120","AA","-"
"30","1356","AO21","-","CLR                                          ","10SM   ","-","91","62.1000390625","72","38","13","280","-","0","29.86001953125","-","119","AA","-"
"30","1456","AO21","-","CLR                                          ","10SM   ","-","91.900078125","60.1000390625","71.2000390625","34","14","290","G","17","29.86001953125","-","117","AA","-"
"30","1556","AO21","-","CLR                                          ","10SM   ","-","91.900078125","55.9000390625","69.3000390625","30","13","300","-","0","29.85001953125","8","114","AA","-"
"30","1656","AO21","-","CLR                                          ","10SM   ","-","89.100078125","59","69.8000390625","36","15","300","-","0","29.85001953125","-","113","AA","-"
"30","1756","AO21","-","CLR                                          ","10SM   ","-","84","61","69.3000390625","46","19","270","-","0","29.86001953125","-","117","AA","-"
"30","1856","AO21","-","CLR                                          ","10SM   ","-","77","62.1000390625","67.6000390625","60","18","260","-","0","29.89001953125","3","128","AA","-"
"30","1956","AO21","-","CLR                                          ","10SM   ","-","73","61","65.7000390625","66","17","260","-","0","29.91001953125","-","134","AA","-"
"30","2056","AO22","-","CLR                                          ","10SM   ","-","69.1000390625","62.1000390625","64.8000390625","78","18","270","-","0","29.94001953125","-","143","AA","-"
"30","2156","AO22","-","CLR                                          ","10SM   ","-","66.9000390625","60.1000390625","62.8000390625","79","12","260","-","0","29.96001953125","3","150","AA","-"
"30","2256","AO22","-","CLR                                          ","10SM   ","-","66.9000390625","61","63.3000390625","81","10","280","-","0","29.96001953125","-","150","AA","-"
"30","2356","AO22","-","CLR                                          ","10SM   ","-","66","61","63","84","9","270","-","0","29.95001953125","-","148","AA","-"
"31","56","AO20","-","CLR                                          ","10SM   ","-","64","60.1000390625","61.7000390625","87","3","20","-","0","29.97001953125","3","153","AA","-"
"31","156","AO20","-","CLR                                          ","10SM   ","-","61","57.9000390625","59.2000390625","90","4","260","-","0","29.98001953125","-","158","AA","-"
"31","256","AO20","-","CLR                                          ","10SM   ","-","61","57","58.6000390625","87","0","0","-","0","29.98001953125","-","158","AA","-"
"31","356","AO20","-","CLR                                          ","10SM   ","-","63","59","60.6000390625","87","8","280","-","0","29.99001953125","3","163","AA","-"
"31","456","AO20","-","CLR                                          ","10SM   ","-","63","60.1000390625","61.3000390625","90","8","270","-","0","30","-","164","AA","-"
"31","556","AO20","-","CLR                                          ","10SM   ","-","66","61","63","84","6","290","-","0","30","-","166","AA","-"
"31","656","AO20","-","CLR                                          ","10SM   ","-","71.1000390625","61","64.9000390625","71","7","310","-","0","30.02001953125","3","171","AA","-"
"31","756","AO20","-","CLR                                          ","10SM   ","-","73.9000390625","62.1000390625","66.6000390625","67","5","310","-","0","30.02001953125","-","173","AA","-"
"31","856","AO20","-","FEW100                                       ","10SM   ","-","77","62.1000390625","67.6000390625","60","8","350","-","0","30.02001953125","-","173","AA","-"
"31","956","AO20","-","CLR                                          ","10SM   ","-","82","60.1000390625","68.2000390625","47","8","10","-","0","30.01001953125","8","168","AA","-"
"31","1056","AO21","-","CLR                                          ","10SM   ","-","84.900078125","54","66.2000390625","35","8","320","-","0","30","-","164","AA","-"
"31","1156","AO21","-","CLR                                          ","10SM   ","-","87.100078125","55","67.3000390625","34","10","310","G","15","29.98001953125","-","158","AA","-"
"31","1256","AO21","-","FEW070 SCT250                                ","10SM   ","-","88","55","67.6000390625","33","7","340","-","0","29.96001953125","8","152","AA","-"
"31","1356","AO21","-","FEW070 SCT250                                ","10SM   ","-","90","53.1000390625","67.3000390625","28","11","320","-","0","29.95001953125","-","149","AA","-"
"31","1456","AO21","-","FEW070                                       ","10SM   ","-","91","52","67.3000390625","26","11","310","G","17","29.94001953125","-","146","AA","-"
"31","1556","AO21","-","CLR                                          ","10SM   ","-","90","52","66.9000390625","27","15","310","G","19","29.94001953125","6","145","AA","-"
"31","1656","AO21","-","FEW080 SCT150                                ","10SM   ","-","89.100078125","53.1000390625","67.1000390625","29","14","310","-","0","29.94001953125","-","143","AA","-"
"31","1756","AO21","-","CLR                                          ","10SM   ","-","84","55","66.4000390625","37","16","310","-","0","29.94001953125","-","145","AA","-"
"31","1856","AO21","-","FEW060                                       ","10SM   ","-","79","55","64.6000390625","44","15","310","-","0","29.96001953125","3","152","AA","-"
"31","1956","AO21","-","CLR                                          ","10SM   ","-","77","54","63.3000390625","45","14","290","-","0","29.96001953125","-","150","AA","-"
"31","2056","AO22","-","CLR                                          ","10SM   ","-","75","54","62.6000390625","48","12","300","-","0","29.98001953125","-","157","AA","-"
"31","2156","AO22","-","CLR                                          ","10SM   ","-","71.1000390625","54","61.2000390625","55","7","300","-","0","29.98001953125","3","160","AA","-"
"31","2256","AO22","-","CLR                                          ","10SM   ","-","71.1000390625","55.9000390625","62.2000390625","59","8","280","-","0","29.98001953125","-","158","AA","-"
"31","2356","AO22","-","CLR                                          ","10SM   ","-","68","57","61.5","68","5","290","-","0","29.98001953125","-","158","AA","-"
"Date","Time","Station Type","Maintenance Indicator","Sky Conditions","Visibility","Weather Type","Dry Bulb Temp (F)","Dew Point Temp. (F)","Wet Bulb Temp (F)","% Rel Humidity","Wind Speed (KT)","Wind Dir.","Wind Char. Gusts (KT)","Val. For Wind Char.","Station Pressure","Pressure Tendency","Sea Level Pressure","Report Type","Precipitation total"
,,,,"NO FOG DAYS!"
"Date","Time","Station Type","Maintenance Indicator","Sky Conditions","Visibility","Weather Type","Dry Bulb Temp (F)","Dew Point Temp. (F)","Wet Bulb Temp (F)","% Rel Humidity","Wind Speed (KT)","Wind Dir.","Wind Char. Gusts (KT)","Val. For Wind Char.","Station Pressure","Pressure Tendency","Sea Level Pressure","Report Type","Precipitation total"
"1","55","AO20","-","CLR                                          ","10SM   ","-","55","46","50.5","72","4","20","-","0","29.85001953125","3","118","AA","-"
"1","155","AO20","-","CLR                                          ","10SM   ","-","54","48","50.9000390625","80","4","290","-","0","29.84001953125","-","113","AA","-"
"1","255","AO20","-","CLR                                          ","10SM   ","-","57.9000390625","39.90001953125","49.1000390625","51","11","330","-","0","29.83001953125","-","111","AA","-"
"1","355","AO20","-","CLR                                          ","10SM   ","-","55.9000390625","37","47.1000390625","49","11","330","-","0","29.83001953125","5","112","AA","-"
"1","455","AO20","-","CLR                                          ","10SM   ","-","54","36","45.7000390625","51","9","330","-","0","29.84001953125","-","116","AA","-"
"1","555","AO20","-","CLR                                          ","10SM   ","-","53.1000390625","36","45.1000390625","52","5","320","-","0","29.85001953125","-","118","AA","-"
"1","655","AO20","-","CLR                                          ","10SM   ","-","57","35.10001953125","46.8000390625","44","12","320","-","0","29.87001953125","3","123","AA","-"
"1","755","AO20","-","CLR                                          ","10SM   ","-","60.1000390625","35.10001953125","48.2000390625","39","14","320","G","22","29.87001953125","-","125","AA","-"
"1","855","AO20","-","CLR                                          ","10SM   ","-","64","35.10001953125","50.2000390625","34","17","330","-","0","29.87001953125","-","125","AA","-"
"1","955","AO20","-","CLR                                          ","10SM   ","-","66","35.10001953125","51.1000390625","32","18","320","-","0","29.87001953125","1","125","AA","-"
"1","1055","AO21","-","CLR                                          ","5SM    ","HZ                  ","71.1000390625","35.10001953125","53.2000390625","27","14","320","G","20","29.86001953125","-","122","AA","-"
"1","1155","AO21","-","CLR                                          ","3SM    ","HZ                  ","72","34","53.2000390625","25","18","320","-","0","29.85001953125","-","118","AA","-"
"1","1255","AO21","-","CLR                                          ","10SM   ","-","75","34","54.5","22","16","330","G","24","29.83001953125","8","111","AA","-"
"1","1355","AO21","-","CLR                                          ","10SM   ","-","75.9000390625","32","54.3000390625","20","22","320","G","27","29.80001953125","-","102","AA","-"
"1","1455","AO21","-","CLR                                          ","10SM   ","-","75.9000390625","30.90001953125","54","19","20","320","G","31","29.80001953125","-","102","AA","-"
"1","1555","AO21","-","CLR                                          ","10SM   ","-","75","30.90001953125","53.6000390625","20","16","330","G","24","29.80001953125","6","99","AA","-"
"1","1655","AO21","-","CLR                                          ","10SM   ","-","73","30","52.5","20","20","330","G","26","29.80001953125","-","101","AA","-"
"1","1755","AO21","-","CLR                                          ","10SM   ","-","70","28.90001953125","50.7000390625","22","17","330","G","25","29.81001953125","-","102","AA","-"
"1","1855","AO21","-","CLR                                          ","10SM   ","-","68","27","49.3000390625","21","16","330","-","0","29.81001953125","1","104","AA","-"
"1","1955","AO21","-","CLR                                          ","10SM   ","-","66","27","48.4000390625","23","16","330","-","0","29.81001953125","-","106","AA","-"
"1","2055","AO22","-","CLR                                          ","10SM   ","-","61","27","46","27","7","350","-","0","29.84001953125","-","114","AA","-"
"1","2155","AO22","-","CLR                                          ","10SM   ","-","62.1000390625","27","46.6000390625","26","13","350","-","0","29.86001953125","3","120","AA","-"
"1","2255","AO22","-","CLR                                          ","10SM   ","-","60.1000390625","25","45","26","14","340","-","0","29.87001953125","-","124","AA","-"
"1","2355","AO22","-","CLR                                          ","10SM   ","-","60.1000390625","24.10001953125","44.8000390625","25","13","330","-","0","29.87001953125","-","126","AA","-"
"2","55","AO20","-","CLR                                          ","10SM   ","-","57.9000390625","25","43.9000390625","28","10","340","-","0","29.88001953125","1","127","AA","-"
"2","155","AO20","-","CLR                                          ","10SM   ","-","57.9000390625","24.10001953125","43.7000390625","27","13","350","-","0","29.88001953125","-","128","AA","-"
"2","255","AO20","-","CLR                                          ","10SM   ","-","59","25","44.4000390625","27","16","350","-","0","29.88001953125","-","127","AA","-"
"2","355","AO20","-","CLR                                          ","10SM   ","-","57.9000390625","26.10001953125","44.2000390625","30","15","350","-","0","29.89001953125","3","131","AA","-"
"2","455","AO20","-","CLR                                          ","10SM   ","-","55","28","43.3000390625","36","16","330","-","0","29.90001953125","-","136","AA","-"
"2","555","AO20","-","CLR                                          ","10SM   ","-","54","30","43.5","40","15","330","-","0","29.93001953125","-","144","AA","-"
"2","655","AO20","-","CLR                                          ","10SM   ","-","55.9000390625","30.90001953125","44.8000390625","39","14","340","-","0","29.95001953125","3","152","AA","-"
"2","755","AO20","-","CLR                                          ","10SM   ","-","60.1000390625","32","47.3000390625","35","15","340","-","0","29.96001953125","-","156","AA","-"
"2","855","AO20","-","CLR                                          ","10SM   ","-","64.9000390625","30.90001953125","49.1000390625","28","23","340","G","28","29.96001953125","-","154","AA","-"
"2","955","AO20","-","CLR                                          ","10SM   ","-","69.1000390625","30.90001953125","51.1000390625","24","21","330","G","24","29.95001953125","0","153","AA","-"
"2","1055","AO21","-","CLR                                          ","10SM   ","-","73","30.90001953125","52.7000390625","21","20","350","G","27","29.94001953125","-","149","AA","-"
"2","1155","AO21","-","CLR                                          ","9SM    ","-","73.9000390625","30","52.9000390625","20","18","330","-","0","29.93001953125","-","145","AA","-"
"2","1255","AO21","-","CLR                                          ","10SM   ","-","78.1000390625","28.90001953125","54.3000390625","16","14","340","-","0","29.91001953125","8","136","AA","-"
"2","1355","AO21","-","CLR                                          ","10SM   ","-","75.9000390625","27","52.9000390625","16","16","310","-","0","29.89001953125","-","131","AA","-"
"2","1455","AO21","-","CLR                                          ","10SM   ","-","78.1000390625","26.10001953125","53.6000390625","15","13","330","-","0","29.88001953125","-","129","AA","-"
"2","1555","AO21","-","CLR                                          ","10SM   ","-","77","25","52.9000390625","14","15","330","-","0","29.87001953125","7","123","AA","-"
"2","1655","AO21","-","CLR                                          ","10SM   ","-","75","24.10001953125","51.6000390625","15","16","340","-","0","29.86001953125","-","123","AA","-"
"2","1755","AO21","-","CLR                                          ","10SM   ","-","71.1000390625","24.10001953125","50","17","9","350","-","0","29.88001953125","-","126","AA","-"
"2","1855","AO21","-","CLR                                          ","10SM   ","-","64.9000390625","25","47.3000390625","22","7","310","-","0","29.89001953125","3","131","AA","-"
"2","1955","AO21","-","CLR                                          ","10SM   ","-","57","33.10001953125","46","41","8","250","-","0","29.90001953125","-","134","AA","-"
"2","2055","AO22","-","CLR                                          ","10SM   ","-","55","32","44.8000390625","42","5","260","-","0","29.90001953125","-","134","AA","-"
"2","2155","AO22","-","CLR                                          ","10SM   ","-","55","28","43.3000390625","36","5","280","-","0","29.91001953125","1","137","AA","-"
"2","2255","AO22","-","CLR                                          ","10SM   ","-","54","28","42.8000390625","37","4","270","-","0","29.91001953125","-","139","AA","-"
"2","2355","AO22","-","CLR                                          ","10SM   ","-","54","32","44.2000390625","43","3","300","-","0","29.92001953125","-","141","AA","-"
"3","55","AO20","-","CLR                                          ","10SM   ","-","51.1000390625","32","42.8000390625","48","0","0","-","0","29.94001953125","3","147","AA","-"
"3","155","AO20","-","CLR                                          ","10SM   ","-","46.9000390625","28.90001953125","39.60001953125","50","3","80","-","0","29.94001953125","-","149","AA","-"
"3","255","AO20","-","CLR                                          ","10SM   ","-","46","28.90001953125","39","51","3","100","-","0","29.94001953125","-","150","AA","-"
"3","355","AO20","-","CLR                                          ","10SM   ","-","46","32","40.10001953125","58","0","0","-","0","29.95001953125","2","152","AA","-"
"3","455","AO20","-","CLR                                          ","10SM   ","-","46","30.90001953125","39.70001953125","56","4","100","-","0","29.97001953125","-","158","AA","-"
"3","555","AO20","-","CLR                                          ","10SM   ","-","44.1000390625","30.90001953125","38.70001953125","60","6","100","-","0","29.98001953125","-","163","AA","-"
"3","655","AO20","-","CLR                                          ","10SM   ","-","46","34","40.80001953125","63","4","80","-","0","30","3","169","AA","-"
"3","755","AO20","-","CLR                                          ","10SM   ","-","54","34","45","47","4","150","-","0","30.01001953125","-","172","AA","-"
"3","855","AO20","-","CLR                                          ","10SM   ","-","61","35.10001953125","48.7000390625","38","4","220","-","0","30.02001953125","-","174","AA","-"
"3","955","AO20","-","CLR                                          ","10SM   ","-","66.9000390625","35.10001953125","51.4000390625","31","3","VRB","-","0","30.02001953125","1","174","AA","-"
"3","1055","AO21","-","CLR                                          ","10SM   ","-","70","34","52.3000390625","27","4","210","-","0","30.01001953125","-","171","AA","-"
"3","1155","AO21","-","CLR                                          ","10SM   ","-","73.9000390625","34","54.1000390625","23","5","260","-","0","29.99001953125","-","165","AA","-"
"3","1255","AO21","-","CLR                                          ","10SM   ","-","77","30.90001953125","54.5","18","5","230","-","0","29.96001953125","8","156","AA","-"
"3","1355","AO21","-","CLR                                          ","10SM   ","-","80.1000390625","32","55.9000390625","17","6","VRB","-","0","29.95001953125","-","150","AA","-"
"3","1455","AO21","-","CLR                                          ","10SM   ","-","79","30","55","17","0","0","-","0","29.92001953125","-","143","AA","-"
"3","1555","AO21","-","CLR                                          ","10SM   ","-","80.1000390625","27","54.7000390625","14","7","260","-","0","29.92001953125","6","141","AA","-"
"3","1655","AO21","-","CLR                                          ","10SM   ","-","78.1000390625","25","53.2000390625","14","6","270","-","0","29.92001953125","-","143","AA","-"
"3","1755","AO21","-","CLR                                          ","10SM   ","-","73","30","52.5","20","4","50","-","0","29.92001953125","-","140","AA","-"
"3","1855","AO21","-","CLR                                          ","10SM   ","-","68","30","50.2000390625","24","4","250","-","0","29.93001953125","3","143","AA","-"
"3","1955","AO21","-","CLR                                          ","10SM   ","-","70","30.90001953125","51.4000390625","24","0","0","-","0","29.94001953125","-","147","AA","-"
"3","2055","AO22","-","CLR                                          ","10SM   ","-","66","33.10001953125","50.4000390625","29","0","0","-","0","29.94001953125","-","148","AA","-"
"3","2155","AO22","-","CLR                                          ","10SM   ","-","66","30","49.3000390625","26","4","230","-","0","29.93001953125","0","146","AA","-"
"3","2255","AO22","-","CLR                                          ","10SM   ","-","62.1000390625","33.10001953125","48.6000390625","34","0","0","-","0","29.93001953125","-","144","AA","-"
"3","2355","AO22","-","CLR                                          ","10SM   ","-","57.9000390625","33.10001953125","46.6000390625","39","6","110","-","0","29.91001953125","-","138","AA","-"
"4","55","AO20","-","CLR                                          ","10SM   ","-","54","37.90001953125","46.4000390625","55","5","150","-","0","29.91001953125","6","137","AA","-"
"4","155","AO20","-","CLR                                          ","10SM   ","-","52","28","41.9000390625","40","3","360","-","0","29.90001953125","-","134","AA","-"
"4","255","AO20","-","CLR                                          ","10SM   ","-","51.1000390625","30.90001953125","42.3000390625","46","6","330","-","0","29.90001953125","-","135","AA","-"
"4","355","AO20","-","CLR                                          ","10SM   ","-","55.9000390625","33.10001953125","45.5","42","3","340","-","0","29.90001953125","6","134","AA","-"
"4","455","AO20","-","CLR                                          ","10SM   ","-","51.1000390625","36","44.2000390625","56","3","280","-","0","29.90001953125","-","134","AA","-"
"4","555","AO20","-","CLR                                          ","10SM   ","-","48","37","43","66","5","250","-","0","29.91001953125","-","137","AA","-"
"4","655","AO20","-","CLR                                          ","10SM   ","-","51.1000390625","39.90001953125","45.9000390625","66","3","270","-","0","29.91001953125","3","138","AA","-"
"4","755","AO20","-","CLR                                          ","10SM   ","-","60.1000390625","46","52.7000390625","60","6","300","-","0","29.92001953125","-","141","AA","-"
"4","855","AO20","-","CLR                                          ","10SM   ","-","66.9000390625","43","54.5","42","5","290","-","0","29.93001953125","-","145","AA","-"
"4","955","AO20","-","CLR                                          ","10SM   ","-","72","35.10001953125","53.6000390625","26","3","VRB","-","0","29.93001953125","0","145","AA","-"
"4","1055","AO21","-","CLR                                          ","10SM   ","-","77","34","55.4000390625","21","5","280","-","0","29.92001953125","-","140","AA","-"
"4","1155","AO21","-","CLR                                          ","10SM   ","-","78.1000390625","33.10001953125","55.6000390625","19","6","290","-","0","29.90001953125","-","133","AA","-"
"4","1255","AO21","-","CLR                                          ","10SM   ","-","81","32","56.3000390625","17","5","VRB","-","0","29.87001953125","8","125","AA","-"
"4","1355","AO21","-","CLR                                          ","10SM   ","-","82","42.1000390625","60.1000390625","24","7","280","-","0","29.85001953125","-","117","AA","-"
"4","1455","AO21","-","CLR                                          ","10SM   ","-","82.900078125","46","61.9000390625","28","4","350","-","0","29.83001953125","-","112","AA","-"
"4","1555","AO21","-","CLR                                          ","10SM   ","-","82","46","61.7000390625","28","4","VRB","-","0","29.83001953125","6","110","AA","-"
"4","1655","AO21","-","CLR                                          ","10SM   ","-","82","46.9000390625","62.1000390625","29","4","VRB","-","0","29.83001953125","-","110","AA","-"
"4","1755","AO21","-","CLR                                          ","10SM   ","-","75","46.9000390625","59.4000390625","37","4","210","-","0","29.84001953125","-","113","AA","-"
"4","1855","AO21","-","CLR                                          ","10SM   ","-","70","48","57.9000390625","46","5","190","-","0","29.86001953125","3","121","AA","-"
"4","1955","AO21","-","CLR                                          ","10SM   ","-","71.1000390625","48","58.3000390625","44","3","290","-","0","29.88001953125","-","128","AA","-"
"4","2055","AO22","-","CLR                                          ","10SM   ","-","68","48","57","49","0","0","-","0","29.89001953125","-","132","AA","-"
"4","2155","AO22","-","CLR                                          ","10SM   ","-","62.1000390625","46","53.6000390625","56","4","150","-","0","29.89001953125","1","133","AA","-"
"4","2255","AO22","-","CLR                                          ","10SM   ","-","62.1000390625","46","53.6000390625","56","5","120","-","0","29.90001953125","-","135","AA","-"
"4","2355","AO22","-","CLR                                          ","10SM   ","-","61","45","52.7000390625","56","7","100","-","0","29.90001953125","-","136","AA","-"
"5","55","AO20","-","CLR                                          ","10SM   ","-","60.1000390625","42.1000390625","51.1000390625","52","5","130","-","0","29.92001953125","3","141","AA","-"
"5","155","AO20","-","CLR                                          ","10SM   ","-","57.9000390625","41","49.6000390625","54","0","0","-","0","29.93001953125","-","143","AA","-"
"5","255","AO20","-","CLR                                          ","10SM   ","-","55","42.1000390625","48.7000390625","62","4","200","-","0","29.93001953125","-","146","AA","-"
